game_id,season_id,year,phase,date,home_team,away_team,home_win,home_win_rate_10,home_runs_scored_10,home_runs_allowed_10,away_win_rate_10,away_runs_scored_10,away_runs_allowed_10,home_starter_ERA,home_starter_WHIP,home_starter_FIP,away_starter_ERA,away_starter_WHIP,away_starter_FIP,home_bullpen_ERA,home_bullpen_WHIP,away_bullpen_ERA,away_bullpen_WHIP,home_lineup_OPS,home_lineup_OBP,home_lineup_SLG,away_lineup_OPS,away_lineup_OBP,away_lineup_SLG,win_rate_diff,runs_scored_diff,run_diff_10,starter_ERA_diff,starter_WHIP_diff,starter_FIP_diff,lineup_OPS_diff,lineup_OBP_diff,lineup_SLG_diff,bullpen_ERA_diff,bullpen_WHIP_diff
cPHnv,CPBL-2019-Sf,2019,一軍,2019-08-18,Lamigo,中信兄弟,0,0.6,7.0,6.3,0.6,5.3,4.6,6.291,1.544,5.277,3.958,1.335,4.159,5.816,1.7377500000000001,3.8555,1.5230000000000001,0.8835555555555555,0.38333333333333336,0.5002222222222222,0.8692222222222222,0.35977777777777775,0.5093333333333333,0.0,1.7000000000000002,0.0,2.333,0.20900000000000007,1.1180000000000003,0.014333333333333309,0.023555555555555607,-0.00911111111111107,1.9604999999999997,0.21475
UlXVg,CPBL-2019-Sf,2019,一軍,2019-08-17,富邦悍將,統一7-ELEVEn獅,1,0.3,4.6,5.6,0.4,6.0,7.2,3.772,1.522,3.585,4.109,1.337,4.22,2.053,0.8,10.125,1.781,0.7153333333333333,0.3272222222222222,0.3881111111111111,0.7836666666666666,0.3466666666666667,0.4371111111111111,-0.10000000000000003,-1.4000000000000004,0.20000000000000018,-0.3370000000000002,0.18500000000000005,-0.6349999999999998,-0.06833333333333336,-0.019444444444444486,-0.049000000000000044,-8.072,-0.9809999999999999
8GYWL,CPBL-2019-Sf,2019,一軍,2019-08-17,Lamigo,中信兄弟,0,0.7,6.8,5.7,0.6,5.4,4.3,5.661,1.887,3.557,5.304,1.446,4.408,4.9844,1.4612,3.204,1.226,0.8603333333333334,0.37422222222222223,0.4861111111111111,0.8382222222222222,0.36433333333333334,0.4737777777777778,0.09999999999999998,1.3999999999999995,-8.881784197001252e-16,0.3569999999999993,0.44100000000000006,-0.8510000000000004,0.022111111111111192,0.009888888888888892,0.012333333333333307,1.7803999999999998,0.23520000000000008
aFfZH,CPBL-2019-Sf,2019,一軍,2019-08-16,富邦悍將,統一7-ELEVEn獅,0,0.3,4.8,6.6,0.3,5.7,7.5,5.262,1.39,5.01,3.541,1.23,3.515,2.70775,1.00225,3.257,1.3555,0.7622222222222221,0.33977777777777773,0.42233333333333334,0.8166666666666667,0.35733333333333334,0.459,0.0,-0.9000000000000004,0.0,1.7209999999999996,0.15999999999999992,1.4949999999999997,-0.05444444444444452,-0.017555555555555602,-0.03666666666666668,-0.5492500000000002,-0.35324999999999984
qk0uF,CPBL-2019-Sf,2019,一軍,2019-08-16,Lamigo,中信兄弟,1,0.7,7.7,6.1,0.7,5.9,3.9,4.585,1.453,4.188,2.7,1.087,3.385,4.28625,1.50525,3.488,1.6495000000000002,0.9236666666666667,0.39866666666666667,0.524888888888889,0.8251111111111111,0.3604444444444444,0.46477777777777773,0.0,1.7999999999999998,-0.3999999999999999,1.8849999999999998,0.3660000000000001,0.8029999999999999,0.09855555555555562,0.03822222222222227,0.060111111111111226,0.7982499999999999,-0.1442500000000002
Aq9rc,CPBL-2019-Sf,2019,一軍,2019-08-15,Lamigo,富邦悍將,1,0.7,7.7,5.9,0.4,4.8,5.9,3.366,1.244,3.153,4.141,1.583,3.306,5.043200000000001,1.6143999999999998,1.89,1.05,0.8508888888888889,0.3686666666666667,0.4822222222222222,0.7531111111111111,0.3476666666666667,0.40544444444444444,0.29999999999999993,2.9000000000000004,2.9000000000000004,-0.7749999999999999,-0.33899999999999997,-0.15300000000000002,0.09777777777777785,0.02100000000000002,0.07677777777777778,3.153200000000001,0.5643999999999998
HspFL,CPBL-2019-Sf,2019,一軍,2019-08-14,Lamigo,富邦悍將,1,0.7,6.9,5.4,0.5,4.8,5.0,3.857,1.339,3.497,2.958,1.096,3.114,3.5210000000000004,1.268,3.6460000000000004,1.109,0.8615555555555555,0.37377777777777776,0.4876666666666667,0.7757777777777777,0.36088888888888887,0.415,0.19999999999999996,2.1000000000000005,1.7000000000000002,0.899,0.24299999999999988,0.383,0.08577777777777784,0.012888888888888894,0.07266666666666671,-0.125,0.15900000000000003
RqJA4,CPBL-2019-Sf,2019,一軍,2019-08-14,中信兄弟,統一7-ELEVEn獅,1,0.6,5.2,4.0,0.3,5.6,7.5,6.876,1.696,5.787,4.629,1.543,4.714,3.3250000000000006,1.2333333333333334,7.886,1.5676666666666668,0.768,0.34544444444444444,0.42244444444444446,0.7911111111111111,0.3537777777777778,0.4374444444444444,0.3,-0.39999999999999947,3.1000000000000005,2.2470000000000008,0.15300000000000002,1.0729999999999995,-0.023111111111111082,-0.00833333333333336,-0.014999999999999958,-4.561,-0.33433333333333337
dQoVV,CPBL-2019-Sf,2019,一軍,2019-08-13,中信兄弟,統一7-ELEVEn獅,1,0.5,4.9,4.5,0.3,5.6,7.3,4.365,1.311,4.415,2.935,1.043,1.948,1.705,1.042,10.241,1.862,0.864,0.3672222222222222,0.49677777777777776,0.7923333333333333,0.35744444444444445,0.4348888888888889,0.2,-0.6999999999999993,2.1000000000000005,1.4300000000000002,0.268,2.467,0.07166666666666666,0.009777777777777774,0.06188888888888888,-8.536,-0.8200000000000001
Q7sY2,CPBL-2019-Sf,2019,一軍,2019-08-11,統一7-ELEVEn獅,Lamigo,1,0.3,4.5,6.6,0.8,7.3,4.0,5.221,1.475,3.619,4.119,1.576,3.529,3.561666666666666,1.3793333333333333,6.55525,1.711,0.6687777777777778,0.3154444444444444,0.3532222222222222,0.878,0.38288888888888883,0.49522222222222223,-0.5,-2.8,-5.3999999999999995,1.1020000000000003,-0.10099999999999998,0.0900000000000003,-0.2092222222222222,-0.06744444444444442,-0.14200000000000002,-2.993583333333334,-0.3316666666666668
T5qC5,CPBL-2019-Sf,2019,一軍,2019-08-11,中信兄弟,富邦悍將,0,0.5,6.8,5.4,0.5,4.2,5.2,3.176,1.277,3.181,4.088,1.554,3.648,4.5548,1.4766,0.8365,0.6205,0.8003333333333333,0.3541111111111111,0.44611111111111107,0.7406666666666667,0.35088888888888886,0.3897777777777778,0.0,2.5999999999999996,2.3999999999999995,-0.9119999999999999,-0.27700000000000014,-0.4670000000000001,0.059666666666666646,0.0032222222222222374,0.05633333333333329,3.7183,0.8560999999999999
tJyIf,CPBL-2019-Sf,2019,一軍,2019-08-11,中信兄弟,富邦悍將,1,0.4,4.9,5.7,0.5,4.9,5.3,6.75,1.705,4.997,5.271,1.428,4.838,1.761,1.076,8.71,2.032,0.8677777777777778,0.37133333333333335,0.4965555555555556,0.7797777777777778,0.3465555555555555,0.43333333333333335,-0.09999999999999998,0.0,-0.40000000000000036,1.479,0.27700000000000014,0.1589999999999998,0.08799999999999997,0.024777777777777843,0.06322222222222224,-6.949000000000001,-0.956
TaAGU,CPBL-2019-Sf,2019,一軍,2019-08-10,統一7-ELEVEn獅,Lamigo,0,0.3,4.5,5.7,0.7,6.8,6.0,4.034,1.31,4.34,3.615,1.287,3.302,7.519000000000001,1.538,,,0.73,0.33675,0.393375,0.8866666666666667,0.3858888888888889,0.5004444444444445,-0.39999999999999997,-2.3,-2.0,0.4189999999999996,0.02300000000000013,1.0379999999999998,-0.15666666666666673,-0.0491388888888889,-0.1070694444444445,,
YuqgK,CPBL-2019-Sf,2019,一軍,2019-08-10,中信兄弟,富邦悍將,1,0.5,7.6,5.3,0.5,4.4,5.5,3.661,1.22,3.681,3.91,1.552,3.205,3.543,1.7445,7.907,1.575,0.8284444444444444,0.36144444444444446,0.467,0.7924444444444444,0.34877777777777774,0.44366666666666665,0.0,3.1999999999999993,3.3999999999999995,-0.2490000000000001,-0.3320000000000001,0.476,0.03600000000000003,0.012666666666666715,0.023333333333333373,-4.364,0.16949999999999998
7gutz,CPBL-2019-Sf,2019,一軍,2019-08-09,統一7-ELEVEn獅,Lamigo,0,0.3,4.0,6.3,0.7,6.9,5.8,3.036,1.189,3.477,4.5,1.44,4.392,5.980999999999999,1.7233333333333334,5.4185,1.7095,0.7413333333333333,0.3411111111111111,0.4002222222222222,0.9142222222222222,0.39466666666666667,0.5196666666666666,-0.39999999999999997,-2.9000000000000004,-3.4000000000000004,-1.464,-0.2509999999999999,-0.9150000000000005,-0.17288888888888887,-0.05355555555555558,-0.11944444444444441,0.5624999999999991,0.013833333333333364
omB37,CPBL-2019-Sf,2019,一軍,2019-08-08,統一7-ELEVEn獅,富邦悍將,1,0.2,3.9,6.7,0.5,4.1,5.6,6.054,1.466,5.328,4.345,1.345,3.95,5.56775,1.41225,4.868,1.2725,0.7377777777777779,0.3403333333333334,0.39744444444444443,0.7926666666666667,0.349,0.44355555555555554,-0.3,-0.19999999999999973,-1.3000000000000003,1.7090000000000005,0.121,1.3780000000000001,-0.054888888888888876,-0.0086666666666666,-0.0461111111111111,0.6997499999999999,0.13975000000000004
S9LYT,CPBL-2019-Sf,2019,一軍,2019-08-07,統一7-ELEVEn獅,富邦悍將,0,0.2,3.4,6.1,0.4,3.4,6.2,2.455,1.0,1.758,2.956,1.083,3.291,7.5334,1.6964,2.199,0.8176666666666667,0.7633333333333333,0.34855555555555556,0.415,0.8026666666666666,0.3531111111111111,0.4497777777777778,-0.2,0.0,0.10000000000000053,-0.5009999999999999,-0.08299999999999996,-1.533,-0.03933333333333333,-0.004555555555555535,-0.034777777777777796,5.3344000000000005,0.8787333333333333
gF1fx,CPBL-2019-Sf,2019,一軍,2019-08-07,中信兄弟,Lamigo,0,0.6,8.4,5.6,0.7,7.4,5.9,4.438,1.377,4.684,3.906,1.358,3.518,3.364333333333333,1.2156666666666667,3.418,1.3255,0.8572222222222222,0.36733333333333335,0.4897777777777777,0.8784444444444444,0.3848888888888889,0.49366666666666664,-0.09999999999999998,1.0,1.3000000000000007,0.5319999999999996,0.018999999999999906,1.1660000000000004,-0.021222222222222142,-0.017555555555555546,-0.0038888888888889417,-0.05366666666666697,-0.10983333333333323
4CN4N,CPBL-2019-Sf,2019,一軍,2019-08-06,中信兄弟,Lamigo,1,0.6,7.6,5.0,0.8,7.9,5.0,3.134,1.295,3.158,3.951,1.683,4.146,3.424,1.2153333333333334,5.008666666666667,1.6369999999999998,0.7993333333333333,0.35366666666666663,0.44566666666666666,0.9206666666666666,0.3998888888888889,0.5206666666666666,-0.20000000000000007,-0.3000000000000007,-0.3000000000000007,-0.8170000000000002,-0.3880000000000001,-0.988,-0.1213333333333333,-0.046222222222222276,-0.07499999999999996,-1.5846666666666667,-0.4216666666666664
vZgXW,CPBL-2019-Sf,2019,一軍,2019-08-04,統一7-ELEVEn獅,中信兄弟,1,0.2,3.3,6.1,0.6,7.9,4.8,2.861,1.152,3.341,5.548,1.562,5.177,8.006,1.8295000000000001,5.343,1.514,0.7434444444444445,0.335,0.40844444444444444,0.8022222222222222,0.35200000000000004,0.4503333333333333,-0.39999999999999997,-4.6000000000000005,-5.9,-2.687,-0.41000000000000014,-1.8359999999999994,-0.05877777777777771,-0.017000000000000015,-0.041888888888888864,2.6630000000000003,0.3155000000000001
OV4Wo,CPBL-2019-Sf,2019,一軍,2019-08-04,富邦悍將,Lamigo,1,0.4,3.8,6.6,0.8,8.0,5.5,4.233,1.589,3.694,3.724,1.302,3.338,0.859,0.6365000000000001,3.0065,1.491,0.7797777777777778,0.3457777777777778,0.4343333333333333,0.8994444444444443,0.38755555555555554,0.511888888888889,-0.4,-4.2,-5.3,0.5089999999999995,0.2869999999999999,0.35599999999999987,-0.11966666666666648,-0.04177777777777775,-0.07755555555555566,-2.1475,-0.8545
Zrmiq,CPBL-2019-Sf,2019,一軍,2019-08-04,統一7-ELEVEn獅,中信兄弟,0,0.2,3.0,5.4,0.6,7.6,4.5,12.462,2.885,8.199,6.035,1.482,5.046,6.2625,1.4769999999999999,3.622666666666667,1.6236666666666668,0.7158888888888888,0.33722222222222226,0.37844444444444447,0.844111111111111,0.3595555555555556,0.4845555555555555,-0.39999999999999997,-4.6,-5.5,6.427,1.4029999999999998,3.1529999999999996,-0.12822222222222224,-0.022333333333333316,-0.10611111111111104,2.6398333333333333,-0.14666666666666694
yTGqf,CPBL-2019-Sf,2019,一軍,2019-08-03,統一7-ELEVEn獅,中信兄弟,0,0.2,3.0,5.3,0.5,7.4,5.0,4.459,1.514,4.416,5.538,1.231,4.276,6.1386666666666665,1.5936666666666668,3.064,1.5076666666666665,0.645,0.2881111111111111,0.35655555555555557,0.7776666666666666,0.35488888888888886,0.42288888888888887,-0.3,-4.4,-4.7,-1.0790000000000006,0.2829999999999999,0.14000000000000057,-0.1326666666666666,-0.06677777777777777,-0.0663333333333333,3.0746666666666664,0.0860000000000003
XWCVV,CPBL-2019-Sf,2019,一軍,2019-08-03,富邦悍將,Lamigo,0,0.4,3.7,6.7,0.8,8.1,5.7,5.276,1.437,4.743,4.5,1.469,4.393,1.7730000000000001,0.8795,5.5653999999999995,1.6423999999999999,0.7976666666666667,0.3552222222222222,0.4425555555555556,0.8342222222222222,0.3678888888888889,0.4663333333333333,-0.4,-4.3999999999999995,-5.3999999999999995,0.7759999999999998,-0.03200000000000003,0.35000000000000053,-0.03655555555555545,-0.01266666666666666,-0.02377777777777773,-3.7923999999999993,-0.7628999999999999
Mtm6L,CPBL-2019-Sf,2019,一軍,2019-08-02,富邦悍將,Lamigo,0,0.5,3.4,5.4,0.7,7.3,6.2,3.558,1.558,3.145,3.96,1.35,3.552,10.123000000000001,1.9417499999999999,5.34,1.5956666666666666,0.798,0.3521111111111111,0.44622222222222224,0.9173333333333333,0.39633333333333337,0.521,-0.19999999999999996,-3.9,-3.1,-0.40200000000000014,0.20799999999999996,-0.40700000000000003,-0.11933333333333329,-0.044222222222222274,-0.07477777777777778,4.783000000000001,0.3460833333333333
feUvI,CPBL-2019-Sf,2019,一軍,2019-08-01,富邦悍將,中信兄弟,1,0.5,3.4,5.5,0.6,8.4,5.1,5.815,1.569,4.599,3.343,1.305,3.227,0.91,0.7050000000000001,3.857,1.643,0.7734444444444445,0.3368888888888889,0.43633333333333335,0.834111111111111,0.36477777777777776,0.4692222222222222,-0.09999999999999998,-5.0,-5.4,2.4720000000000004,0.264,1.3720000000000003,-0.060666666666666536,-0.027888888888888852,-0.032888888888888856,-2.947,-0.938
J1X8I,CPBL-2019-Sf,2019,一軍,2019-07-31,富邦悍將,中信兄弟,1,0.4,3.1,5.9,0.7,9.1,5.1,3.037,1.106,3.356,4.536,1.416,4.25,3.6999999999999997,1.1156666666666666,3.189,1.134,0.7298888888888889,0.3427777777777778,0.38711111111111113,0.7726666666666666,0.34777777777777774,0.4245555555555556,-0.29999999999999993,-6.0,-6.800000000000001,-1.4989999999999997,-0.30999999999999983,-0.8940000000000001,-0.04277777777777769,-0.004999999999999949,-0.03744444444444445,0.5109999999999997,-0.018333333333333313
2RLUY,CPBL-2019-Sf,2019,一軍,2019-07-31,Lamigo,統一7-ELEVEn獅,1,0.6,7.3,6.8,0.3,3.3,5.0,6.75,3.25,5.622,,,,5.6610000000000005,1.5808333333333333,7.9078,1.6242,0.8764444444444445,0.37833333333333335,0.4978888888888889,0.7228888888888889,0.32966666666666666,0.39322222222222225,0.3,4.0,2.2,,,,0.15355555555555556,0.04866666666666669,0.10466666666666663,-2.2467999999999995,-0.043366666666666775
WFQRl,CPBL-2019-Sf,2019,一軍,2019-07-30,Lamigo,統一7-ELEVEn獅,1,0.5,7.3,7.4,0.3,3.7,5.4,3.764,1.309,3.413,2.7,1.2,3.653,5.201666666666667,1.4033333333333333,9.0,1.5,0.9265555555555556,0.3992222222222222,0.5272222222222223,0.6636666666666666,0.2866666666666667,0.3768888888888889,0.2,3.5999999999999996,1.5999999999999996,1.0639999999999996,0.10899999999999999,-0.2400000000000002,0.26288888888888895,0.11255555555555552,0.15033333333333337,-3.798333333333333,-0.09666666666666668
8tOE4,CPBL-2019-Sf,2019,一軍,2019-07-25,富邦悍將,統一7-ELEVEn獅,0,0.5,3.8,5.4,0.3,3.8,5.4,2.921,1.072,3.329,5.798,1.528,3.766,4.625,1.412,11.012666666666666,1.9546666666666666,0.7753333333333333,0.3481111111111111,0.42744444444444446,0.6945555555555556,0.30777777777777776,0.3868888888888889,0.2,0.0,0.0,-2.8770000000000002,-0.45599999999999996,-0.43699999999999983,0.08077777777777773,0.04033333333333333,0.04055555555555557,-6.387666666666666,-0.5426666666666666
E2lyG,CPBL-2019-Sf,2019,一軍,2019-07-24,富邦悍將,統一7-ELEVEn獅,1,0.5,4.5,6.1,0.4,4.2,5.5,4.25,1.722,3.372,2.893,1.259,3.792,1.8504999999999998,0.9035,3.162,1.378,0.7633333333333333,0.34477777777777774,0.4187777777777778,0.6940000000000001,0.3022222222222222,0.392,0.09999999999999998,0.2999999999999998,-0.2999999999999998,1.3570000000000002,0.4630000000000001,-0.41999999999999993,0.06933333333333325,0.04255555555555551,0.02677777777777779,-1.3115,-0.4744999999999999
UAITr,CPBL-2019-Sf,2019,一軍,2019-07-24,Lamigo,中信兄弟,1,0.4,6.8,7.7,0.8,9.3,4.5,3.771,1.286,3.217,0.0,0.536,1.193,5.185,1.701,4.0075,1.6465,0.927888888888889,0.4002222222222222,0.5274444444444444,0.8494444444444444,0.3675555555555555,0.4817777777777778,-0.4,-2.500000000000001,-5.700000000000001,3.771,0.75,2.024,0.07844444444444454,0.03266666666666668,0.04566666666666658,1.1774999999999993,0.05449999999999999
mIjyA,CPBL-2019-Sf,2019,一軍,2019-07-23,Lamigo,中信兄弟,0,0.4,6.5,6.1,0.7,7.4,4.9,4.472,1.288,4.502,4.154,1.413,4.074,6.2995,1.697,3.633,1.3835,0.8513333333333333,0.3824444444444445,0.4686666666666667,0.8616666666666667,0.36433333333333334,0.49744444444444447,-0.29999999999999993,-0.9000000000000004,-2.0999999999999996,0.3180000000000005,-0.125,0.42799999999999994,-0.010333333333333417,0.018111111111111133,-0.02877777777777779,2.6665,0.3135000000000001
JlKJF,CPBL-2019-Sf,2019,一軍,2019-07-21,Lamigo,富邦悍將,1,0.4,6.6,6.0,0.6,5.0,5.6,4.6,1.478,4.555,3.098,1.279,4.155,4.84325,1.6712500000000001,7.632,2.155,0.9256666666666666,0.4042222222222222,0.5215555555555556,0.7989999999999999,0.346,0.453,-0.19999999999999996,1.5999999999999996,1.1999999999999993,1.5019999999999998,0.19900000000000007,0.39999999999999947,0.1266666666666667,0.05822222222222223,0.06855555555555554,-2.7887499999999994,-0.4837499999999997
dfcf0,CPBL-2019-Sf,2019,一軍,2019-07-21,中信兄弟,統一7-ELEVEn獅,1,0.6,6.4,5.7,0.4,4.4,5.1,3.545,1.354,3.344,3.657,1.255,4.006,4.688,1.946,13.131799999999998,2.387,0.8432222222222223,0.3606666666666667,0.48277777777777786,0.724,0.3196666666666667,0.4042222222222222,0.19999999999999996,2.0,1.3999999999999995,-0.1120000000000001,0.0990000000000002,-0.6620000000000004,0.11922222222222234,0.04099999999999998,0.07855555555555566,-8.4438,-0.44100000000000006
W5nnn,CPBL-2019-Sf,2019,一軍,2019-07-20,Lamigo,富邦悍將,1,0.4,6.5,6.1,0.7,4.9,4.9,4.036,1.356,3.56,4.135,1.514,3.568,5.874666666666667,1.806,5.504,1.5230000000000001,0.9044444444444445,0.391,0.5135555555555555,0.766,0.34477777777777774,0.42144444444444445,-0.29999999999999993,1.5999999999999996,0.40000000000000036,-0.0990000000000002,-0.15799999999999992,-0.008000000000000007,0.13844444444444448,0.046222222222222276,0.09211111111111109,0.3706666666666676,0.2829999999999999
VIvwZ,CPBL-2019-Sf,2019,一軍,2019-07-20,中信兄弟,統一7-ELEVEn獅,1,0.5,5.5,5.3,0.4,4.2,4.8,6.061,1.776,5.204,5.551,1.43,5.379,5.211,1.474,4.4415,1.276,0.8407777777777778,0.359,0.48188888888888887,0.7200000000000001,0.31833333333333336,0.40144444444444444,0.09999999999999998,1.2999999999999998,0.7999999999999998,0.5099999999999998,0.3460000000000001,-0.17499999999999982,0.12077777777777776,0.04066666666666663,0.08044444444444443,0.7695000000000007,0.19799999999999995
HO6j9,CPBL-2019-Sf,2019,一軍,2019-07-19,Lamigo,富邦悍將,1,0.4,6.5,6.2,0.8,5.1,4.2,6.371,1.517,4.942,2.662,1.067,3.154,7.10025,1.59125,4.442,1.439,0.9039999999999999,0.394,0.5101111111111112,0.7597777777777778,0.35200000000000004,0.40755555555555556,-0.4,1.4000000000000004,-0.5999999999999996,3.7090000000000005,0.44999999999999996,1.7880000000000003,0.14422222222222214,0.04199999999999998,0.10255555555555562,2.65825,0.15225
hIOBs,CPBL-2019-Sf,2019,一軍,2019-07-19,中信兄弟,統一7-ELEVEn獅,1,0.4,5.5,5.8,0.4,4.6,5.1,0.0,1.2,0.122,5.838,1.5,3.953,3.66925,1.317,5.82,1.4569999999999999,0.789,0.33955555555555555,0.4494444444444444,0.7578888888888888,0.3368888888888889,0.42133333333333334,0.0,0.9000000000000004,0.20000000000000018,-5.838,-0.30000000000000004,-3.831,0.0311111111111112,0.0026666666666666505,0.028111111111111087,-2.1507500000000004,-0.1399999999999999
tAT7T,CPBL-2019-Sf,2019,一軍,2019-07-17,統一7-ELEVEn獅,Lamigo,1,0.3,4.1,5.2,0.4,6.3,5.8,2.935,1.207,3.546,3.51,1.27,3.202,5.0344,1.4544000000000001,7.698,1.6604999999999999,0.757,0.33455555555555555,0.42233333333333334,0.9061111111111111,0.3947777777777778,0.5108888888888888,-0.10000000000000003,-2.2,-1.6000000000000005,-0.5749999999999997,-0.06299999999999994,0.34399999999999986,-0.14911111111111108,-0.06022222222222223,-0.0885555555555555,-2.6636000000000006,-0.20609999999999973
FA8NT,CPBL-2019-Sf,2019,一軍,2019-07-17,中信兄弟,富邦悍將,0,0.4,5.3,5.9,0.8,5.2,4.0,4.247,1.382,4.201,3.582,1.592,3.244,3.3622857142857145,1.5007142857142857,4.1823999999999995,1.3348,0.7835555555555556,0.33455555555555555,0.44900000000000007,0.7507777777777778,0.3453333333333333,0.4053333333333333,-0.4,0.09999999999999964,-1.8000000000000007,0.665,-0.2100000000000002,0.9569999999999994,0.032777777777777795,-0.010777777777777775,0.04366666666666674,-0.8201142857142849,0.16591428571428568
Z7833,CPBL-2019-Sf,2019,一軍,2019-07-16,中信兄弟,富邦悍將,1,0.3333333333333333,5.1,6.2,0.8,5.5,4.5,3.815,1.38,3.481,5.625,1.462,4.997,1.6943333333333335,1.5356666666666667,6.005,1.5875,0.8261111111111111,0.3521111111111111,0.474,0.7855555555555556,0.34199999999999997,0.4434444444444445,-0.46666666666666673,-0.40000000000000036,-2.1000000000000005,-1.81,-0.08200000000000007,-1.516,0.04055555555555557,0.010111111111111126,0.030555555555555503,-4.310666666666666,-0.051833333333333176
HLr3l,CPBL-2019-Sf,2019,一軍,2019-07-14,中信兄弟,Lamigo,0,0.4444444444444444,5.3,5.9,0.3,6.4,6.4,,,,4.536,1.476,4.418,4.522,1.3845,,,0.7665555555555555,0.3457777777777778,0.42077777777777775,0.8816666666666666,0.38466666666666666,0.4972222222222222,0.14444444444444443,-1.1000000000000005,-0.6000000000000005,,,,-0.11511111111111105,-0.03888888888888886,-0.07644444444444443,,
eY3aD,CPBL-2019-Sf,2019,一軍,2019-07-14,統一7-ELEVEn獅,富邦悍將,0,0.3,4.3,5.6,0.8,5.8,4.6,3.874,1.278,3.97,1.8,1.4,2.922,2.54,1.001,2.4795000000000003,1.255,0.7057777777777778,0.3091111111111111,0.39677777777777773,0.790888888888889,0.35533333333333333,0.43577777777777776,-0.5,-1.5,-2.5,2.074,-0.12199999999999989,1.048,-0.08511111111111114,-0.04622222222222222,-0.039000000000000035,0.060499999999999776,-0.254
d1972,CPBL-2019-Sf,2019,一軍,2019-07-13,中信兄弟,Lamigo,1,0.3333333333333333,4.8,6.3,0.4,6.5,5.8,6.943,1.543,5.093,3.413,1.294,3.267,5.812600000000001,1.6234000000000002,38.464333333333336,5.946333333333333,0.8318888888888889,0.3571111111111111,0.4746666666666667,0.8967777777777778,0.38999999999999996,0.5066666666666667,-0.06666666666666671,-1.7000000000000002,-2.2,3.53,0.2489999999999999,1.826,-0.06488888888888888,-0.032888888888888856,-0.03200000000000003,-32.65173333333333,-4.322933333333332
Cclyq,CPBL-2019-Sf,2019,一軍,2019-07-13,統一7-ELEVEn獅,富邦悍將,0,0.3,4.7,5.7,0.8,6.3,5.2,4.587,1.515,4.491,4.368,1.588,3.387,6.3548,1.6616,5.3709999999999996,1.3163333333333334,0.7032222222222222,0.30833333333333335,0.395,0.7728888888888888,0.3392222222222222,0.43366666666666664,-0.5,-1.5999999999999996,-2.0999999999999996,0.21899999999999942,-0.07300000000000018,1.1039999999999996,-0.06966666666666665,-0.030888888888888855,-0.03866666666666663,0.9838000000000005,0.3452666666666666
Cu0F7,CPBL-2019-Sf,2019,一軍,2019-07-12,中信兄弟,Lamigo,1,0.2222222222222222,4.6,6.4,0.5,6.3,5.3,4.563,1.268,4.812,5.918,1.438,5.218,5.046666666666667,1.5461666666666665,5.608333333333333,1.474,0.8228888888888889,0.34688888888888886,0.4757777777777778,0.8951111111111112,0.3872222222222222,0.5081111111111112,-0.2777777777777778,-1.7000000000000002,-2.8000000000000007,-1.3550000000000004,-0.16999999999999993,-0.4059999999999997,-0.0722222222222223,-0.04033333333333333,-0.03233333333333338,-0.5616666666666665,0.07216666666666649
8UEyo,CPBL-2019-Sf,2019,一軍,2019-07-12,統一7-ELEVEn獅,富邦悍將,1,0.2,4.5,6.5,0.8888888888888888,6.3,5.0,6.023,1.477,4.276,2.741,1.06,3.269,2.7805,0.9575,6.6505,1.8447500000000001,0.7202222222222222,0.3174444444444445,0.4026666666666667,0.7993333333333333,0.35155555555555557,0.44766666666666666,-0.6888888888888889,-1.7999999999999998,-3.3,3.2819999999999996,0.41700000000000004,1.0069999999999997,-0.07911111111111113,-0.03411111111111109,-0.044999999999999984,-3.87,-0.8872500000000001
dbmsa,CPBL-2019-Sf,2019,一軍,2019-07-11,富邦悍將,Lamigo,1,0.7777777777777778,6.2,5.9,0.6,7.2,5.2,3.759,1.633,3.312,3.171,1.26,3.229,2.19,1.2803333333333333,4.406000000000001,1.65175,0.771,0.34244444444444444,0.4284444444444444,0.8939999999999999,0.3818888888888889,0.5122222222222222,0.1777777777777778,-1.0,-1.7000000000000002,0.5880000000000001,0.373,0.08299999999999974,-0.12299999999999989,-0.03944444444444445,-0.08377777777777784,-2.2160000000000006,-0.37141666666666673
rOeLj,CPBL-2019-Sf,2019,一軍,2019-07-11,統一7-ELEVEn獅,中信兄弟,0,0.2,4.4,6.6,0.1111111111111111,3.9,6.3,,,,3.663,1.36,3.61,4.27675,1.2575,3.7479999999999998,1.229,0.765,0.3403333333333334,0.4246666666666667,0.7901111111111111,0.35144444444444445,0.43844444444444447,0.0888888888888889,0.5000000000000004,0.20000000000000062,,,,-0.025111111111111084,-0.011111111111111072,-0.013777777777777778,0.52875,0.02849999999999997
0Ib4T,CPBL-2019-Sf,2019,一軍,2019-07-10,富邦悍將,Lamigo,1,0.6666666666666666,5.5,5.8,0.7,7.1,4.5,5.4,1.413,4.789,,,,2.8175,1.1644999999999999,3.47175,1.50625,0.7676666666666666,0.3472222222222222,0.4204444444444444,0.8802222222222222,0.3814444444444444,0.4986666666666666,-0.033333333333333326,-1.5999999999999996,-2.8999999999999995,,,,-0.11255555555555563,-0.03422222222222221,-0.07822222222222219,-0.6542500000000002,-0.3417500000000002
