game_id,season_id,year,phase,group,date,started_at,ended_at,location,innings,audience,status,finished_status,home_team,home_team_id,away_team,away_team_id,home_runs,away_runs,home_hits,away_hits,home_errors,away_errors,home_scores,away_scores,winner_side,home_win
Hc6cp,CPBL-2026-oB,2026,一軍,例行賽,2026-04-17,2026-04-17 18:35,2026-04-17 21:32,澄清湖棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,UuZ3x,樂天桃猿,b7yJt,3,6,7,11,1,1,"0,0,0,0,1,1,0,0,1","2,0,0,4,0,0,0,0,0",AWAY,0
LODD3,CPBL-2026-oB,2026,一軍,例行賽,2026-04-16,2026-04-16 18:35,2026-04-16 21:51,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,b7yJt,統一7-ELEVEn獅,NsGzj,3,7,7,12,2,0,"0,0,0,0,1,0,1,1,0","1,0,2,0,0,0,0,3,1",AWAY,0
AuQX3,CPBL-2026-oB,2026,一軍,例行賽,2026-04-15,2026-04-15 18:35,2026-04-15 21:13,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,b7yJt,統一7-ELEVEn獅,NsGzj,1,5,6,8,1,0,"0,0,0,0,0,0,1,0,0","0,0,0,3,1,1,0,0,0",AWAY,0
vACHU,CPBL-2026-oB,2026,一軍,例行賽,2026-04-15,2026-04-15 18:35,2026-04-15 21:18,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,RAe8S,台鋼雄鷹,UuZ3x,0,4,6,8,0,0,"0,0,0,0,0,0,0,0,0","0,0,3,0,0,0,0,0,1",AWAY,0
i0Ttv,CPBL-2026-oB,2026,一軍,例行賽,2026-04-15,2026-04-15 18:35,2026-04-15 22:48,新北市立新莊棒球場,10,,FINISHED,NORMAL,富邦悍將,H0zzP,味全龍,GJ5tu,0,1,9,8,1,0,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,1",AWAY,0
i1B9E,CPBL-2026-oB,2026,一軍,例行賽,2026-04-14,2026-04-14 18:35,2026-04-14 21:38,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,RAe8S,台鋼雄鷹,UuZ3x,4,8,5,13,1,0,"0,0,0,0,0,0,0,4,0","4,1,0,3,0,0,0,0,0",AWAY,0
k2RmU,CPBL-2026-oB,2026,一軍,例行賽,2026-04-14,2026-04-14 18:35,2026-04-14 21:30,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,H0zzP,味全龍,GJ5tu,4,3,7,9,1,0,"1,0,0,0,0,0,0,1,2","0,1,1,0,0,0,0,0,1",HOME,1
SUa5j,CPBL-2026-oB,2026,一軍,例行賽,2026-04-12,2026-04-12 17:05,2026-04-12 20:25,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,b7yJt,中信兄弟,RAe8S,4,14,10,19,2,0,"1,2,0,0,1,0,0,0,0","3,0,5,0,0,0,2,4,0",AWAY,0
uQS6I,CPBL-2026-oB,2026,一軍,例行賽,2026-04-12,2026-04-12 16:05,2026-04-12 18:32,亞太國際棒球訓練中心-主球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,NsGzj,味全龍,GJ5tu,2,4,6,6,0,0,"0,2,0,0,0,0,0,0,0","0,2,0,0,0,1,0,0,1",AWAY,0
bN1Bu,CPBL-2026-oB,2026,一軍,例行賽,2026-04-12,2026-04-12 16:05,2026-04-12 19:29,澄清湖棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,UuZ3x,富邦悍將,H0zzP,12,5,17,10,0,1,"2,3,0,0,3,0,4,0,0","0,1,0,3,0,1,0,0,0",HOME,1
SIHBH,CPBL-2026-oB,2026,一軍,例行賽,2026-04-11,2026-04-11 17:05,2026-04-11 19:33,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,b7yJt,中信兄弟,RAe8S,2,1,5,7,0,0,"1,0,0,0,0,0,0,0,1","0,0,0,1,0,0,0,0,0",HOME,1
0RAOJ,CPBL-2026-oB,2026,一軍,例行賽,2026-04-11,2026-04-11 16:05,2026-04-11 19:29,亞太國際棒球訓練中心-主球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,NsGzj,味全龍,GJ5tu,0,8,8,15,1,0,"0,0,0,0,0,0,0,0,0","1,0,0,0,2,0,3,2,0",AWAY,0
Y9P3F,CPBL-2026-oB,2026,一軍,例行賽,2026-04-11,2026-04-11 16:05,2026-04-11 18:55,澄清湖棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,UuZ3x,富邦悍將,H0zzP,12,0,14,5,0,1,"0,0,1,7,0,2,0,2,0","0,0,0,0,0,0,0,0,0",HOME,1
OzPYD,CPBL-2026-oB,2026,一軍,例行賽,2026-04-10,2026-04-10 18:35,2026-04-10 21:11,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,b7yJt,中信兄弟,RAe8S,4,2,7,7,1,1,"1,0,0,1,1,0,1,0,0","0,1,0,0,0,1,0,0,0",HOME,1
cDtrA,CPBL-2026-oB,2026,一軍,例行賽,2026-04-10,2026-04-10 18:36,2026-04-10 21:17,亞太國際棒球訓練中心-主球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,NsGzj,味全龍,GJ5tu,2,4,6,7,0,1,"0,0,0,0,1,0,0,0,1","1,0,0,0,0,0,3,0,0",AWAY,0
ft7wR,CPBL-2026-oB,2026,一軍,例行賽,2026-04-10,2026-04-10 18:36,2026-04-10 21:47,澄清湖棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,UuZ3x,富邦悍將,H0zzP,2,6,9,11,1,0,"0,0,0,0,0,0,0,0,2","0,0,0,0,0,3,0,0,3",AWAY,0
KMMG8,CPBL-2026-oB,2026,一軍,例行賽,2026-04-07,2026-04-07 18:35,2026-04-07 21:11,澄清湖棒球場,8,,FINISHED,NORMAL,台鋼雄鷹,UuZ3x,統一7-ELEVEn獅,NsGzj,1,1,5,5,1,0,"0,0,0,1,0,0,0,0","0,1,0,0,0,0,0,0",TIE,
cpCIe,CPBL-2026-oB,2026,一軍,例行賽,2026-04-06,2026-04-06 17:05,2026-04-06 20:33,新北市立新莊棒球場,10,,FINISHED,NORMAL,富邦悍將,H0zzP,中信兄弟,RAe8S,5,4,9,13,1,0,"2,0,1,0,0,0,0,1,0,1","0,1,3,0,0,0,0,0,0,0",HOME,1
J5kRG,CPBL-2026-oB,2026,一軍,例行賽,2026-04-06,2026-04-06 16:05,2026-04-06 18:38,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,GJ5tu,樂天桃猿,b7yJt,0,1,5,6,2,0,"0,0,0,0,0,0,0,0,0","0,0,0,0,0,1,0,0,0",AWAY,0
18f9q,CPBL-2026-oB,2026,一軍,例行賽,2026-04-06,2026-04-06 16:05,2026-04-06 18:42,澄清湖棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,UuZ3x,統一7-ELEVEn獅,NsGzj,7,4,7,6,1,1,"3,0,3,0,0,1,0,0,0","0,0,0,0,0,2,0,1,1",HOME,1
T8sYv,CPBL-2026-oB,2026,一軍,例行賽,2026-04-05,2026-04-05 17:05,2026-04-05 19:59,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,H0zzP,樂天桃猿,b7yJt,1,5,6,9,0,0,"1,0,0,0,0,0,0,0,0","1,0,1,0,1,1,0,1,0",AWAY,0
54qs5,CPBL-2026-oB,2026,一軍,例行賽,2026-04-05,2026-04-05 17:05,2026-04-05 20:16,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,RAe8S,統一7-ELEVEn獅,NsGzj,4,9,11,12,0,0,"0,0,0,3,0,1,0,0,0","1,1,0,0,4,0,0,3,0",AWAY,0
VmgSH,CPBL-2026-oB,2026,一軍,例行賽,2026-04-05,2026-04-05 16:05,2026-04-05 18:29,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,GJ5tu,台鋼雄鷹,UuZ3x,2,1,5,4,0,0,"0,0,0,0,0,1,0,0,1","0,0,0,0,0,0,0,0,1",HOME,1
fJDTg,CPBL-2026-oB,2026,一軍,例行賽,2026-04-04,2026-04-04 17:05,2026-04-04 20:47,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,GJ5tu,台鋼雄鷹,UuZ3x,6,7,9,11,1,0,"0,1,4,0,1,0,0,0,0","0,0,0,0,0,1,2,3,1",AWAY,0
rk0EJ,CPBL-2026-oB,2026,一軍,例行賽,2026-04-03,2026-04-03 17:05,2026-04-03 20:25,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,GJ5tu,台鋼雄鷹,UuZ3x,5,4,10,6,2,0,"0,0,0,1,0,0,0,3,1","0,1,0,2,0,0,0,1,0",HOME,1
gSqiw,CPBL-2026-oB,2026,一軍,例行賽,2026-04-03,2026-04-03 17:05,2026-04-03 19:51,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,H0zzP,樂天桃猿,b7yJt,3,2,7,4,2,0,"1,0,0,0,0,1,1,0,0","1,0,0,1,0,0,0,0,0",HOME,1
pWzi4,CPBL-2026-oB,2026,一軍,例行賽,2026-04-03,2026-04-03 17:05,2026-04-03 20:02,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,RAe8S,統一7-ELEVEn獅,NsGzj,2,6,3,12,0,1,"0,0,2,0,0,0,0,0,0","0,0,1,0,2,1,1,1,0",AWAY,0
F5ntQ,CPBL-2026-oB,2026,一軍,例行賽,2026-04-01,2026-04-01 18:35,2026-04-01 21:27,亞太國際棒球訓練中心-主球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,NsGzj,富邦悍將,H0zzP,4,2,8,6,0,1,"0,0,0,2,2,0,0,0,0","0,0,0,0,0,0,0,2,0",HOME,1
X1Dsr,CPBL-2026-oB,2026,一軍,例行賽,2026-04-01,2026-04-01 18:35,2026-04-01 21:48,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,b7yJt,台鋼雄鷹,UuZ3x,1,6,8,10,0,1,"0,0,0,0,1,0,0,0,0","0,0,3,0,1,0,0,0,2",AWAY,0
jlpHu,CPBL-2026-oB,2026,一軍,例行賽,2026-04-01,2026-04-01 18:35,2026-04-01 21:48,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,RAe8S,味全龍,GJ5tu,2,8,6,13,0,2,"0,0,1,0,0,1,0,0,0","0,0,1,0,0,0,7,0,0",AWAY,0
AKUsB,CPBL-2026-oB,2026,一軍,例行賽,2026-03-31,2026-03-31 18:35,2026-03-31 21:31,亞太國際棒球訓練中心-主球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,NsGzj,富邦悍將,H0zzP,3,5,7,11,0,0,"0,3,0,0,0,0,0,0,0","1,0,1,0,1,0,0,1,1",AWAY,0
OhZGS,CPBL-2026-oB,2026,一軍,例行賽,2026-03-31,2026-03-31 18:36,2026-03-31 21:33,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,b7yJt,台鋼雄鷹,UuZ3x,1,3,2,7,0,0,"0,0,0,1,0,0,0,0,0","0,0,0,0,0,2,0,0,1",AWAY,0
nMU51,CPBL-2026-oB,2026,一軍,例行賽,2026-03-31,2026-03-31 18:35,2026-03-31 21:07,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,RAe8S,味全龍,GJ5tu,4,1,5,5,0,1,"0,0,0,0,0,3,0,1,0","0,0,0,0,0,0,0,0,1",HOME,1
WAJFz,CPBL-2026-oB,2026,一軍,例行賽,2026-03-29,2026-03-29 17:05,2026-03-29 20:23,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,RAe8S,富邦悍將,H0zzP,2,8,11,17,1,0,"0,1,1,0,0,0,0,0,0","2,0,0,2,1,1,2,0,0",AWAY,0
VtD8Q,CPBL-2026-oB,2026,一軍,例行賽,2026-03-29,2026-03-29 17:07,2026-03-29 19:56,臺北大巨蛋,9,,FINISHED,NORMAL,樂天桃猿,b7yJt,味全龍,GJ5tu,2,3,8,6,2,0,"2,0,0,0,0,0,0,0,0","0,0,0,2,1,0,0,0,0",AWAY,0
s6CGJ,CPBL-2026-oB,2026,一軍,例行賽,2026-03-29,2026-03-29 16:05,2026-03-29 18:37,亞太國際棒球訓練中心-主球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,NsGzj,台鋼雄鷹,UuZ3x,3,1,7,5,0,0,"0,1,0,0,0,1,0,1,0","0,0,0,0,0,0,1,0,0",HOME,1
vcrRn,CPBL-2026-oB,2026,一軍,例行賽,2026-03-28,2026-03-28 17:06,2026-03-28 20:02,臺北大巨蛋,9,,FINISHED,NORMAL,樂天桃猿,b7yJt,中信兄弟,RAe8S,3,2,8,10,0,1,"0,0,0,0,1,0,0,1,1","0,0,0,0,0,0,2,0,0",HOME,1
135a3,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-25,2026-03-25 18:35,2026-03-25 21:24,澄清湖棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,1K0VJ,台鋼雄鷹,Zay48,5,6,10,8,1,1,"0,0,0,0,1,3,1,0,0","0,0,0,1,0,1,0,2,2",AWAY,0
Qp3a6,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-25,2026-03-25 18:35,2026-03-25 21:29,嘉義市立棒球場,9,,FINISHED,NORMAL,富邦悍將,JqOHE,中信兄弟,4hMrL,0,5,8,9,1,0,"0,0,0,0,0,0,0,0,0","0,2,0,1,2,0,0,0,0",AWAY,0
I5BAr,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-24,2026-03-24 18:35,2026-03-24 21:10,澄清湖棒球場,9,,FINISHED,NORMAL,中信兄弟,4hMrL,台鋼雄鷹,Zay48,1,4,7,8,1,1,"0,1,0,0,0,0,0,0,0","0,0,0,0,3,0,0,1,0",AWAY,0
A9qWm,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-24,2026-03-24 18:35,2026-03-24 21:39,嘉義市立棒球場,9,,FINISHED,NORMAL,樂天桃猿,A8lKW,統一7-ELEVEn獅,1K0VJ,1,2,11,9,0,4,"0,0,0,0,0,1,0,0,0","0,0,0,0,1,1,0,0,0",AWAY,0
i2WID,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-24,2026-03-24 18:35,2026-03-24 20:59,斗六棒球場,9,,FINISHED,NORMAL,富邦悍將,JqOHE,味全龍,vrSP6,4,2,7,9,0,0,"0,2,0,2,0,0,0,0,0","2,0,0,0,0,0,0,0,0",HOME,1
PszXS,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-23,2026-03-23 18:35,2026-03-23 21:33,斗六棒球場,9,,FINISHED,NORMAL,樂天桃猿,A8lKW,味全龍,vrSP6,5,3,12,7,0,1,"0,1,2,0,0,0,2,0,0","0,1,0,0,0,0,0,2,0",HOME,1
BDQdK,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-22,2026-03-22 17:05,2026-03-22 20:00,澄清湖棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,Zay48,樂天桃猿,A8lKW,2,9,5,16,1,1,"0,0,0,0,0,0,0,2,0","2,0,1,0,0,1,0,2,3",AWAY,0
8ctjA,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-22,2026-03-22 17:05,2026-03-22 20:14,斗六棒球場,9,,FINISHED,NORMAL,中信兄弟,4hMrL,味全龍,vrSP6,4,7,11,13,0,0,"3,0,1,0,0,0,0,0,0","0,0,1,0,0,3,1,0,2",AWAY,0
BFtvb,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-22,2026-03-22 13:05,2026-03-22 15:52,亞太國際棒球訓練中心-主球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,1K0VJ,富邦悍將,JqOHE,3,5,9,11,0,1,"0,0,1,1,0,1,0,0,0","0,0,0,3,0,1,1,0,0",AWAY,0
qaAVY,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-21,2026-03-21 17:06,2026-03-21 19:40,澄清湖棒球場,9,,FINISHED,NORMAL,樂天桃猿,A8lKW,富邦悍將,JqOHE,1,2,3,7,0,1,"1,0,0,0,0,0,0,0,0","0,0,0,0,1,0,1,0,0",AWAY,0
2hVtR,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-21,2026-03-21 17:05,2026-03-21 20:07,斗六棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,Zay48,味全龍,vrSP6,6,5,9,10,0,1,"0,0,0,0,0,1,0,0,5","0,3,0,0,0,0,0,2,0",HOME,1
ITLSX,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-21,2026-03-21 13:06,2026-03-21 16:04,亞太國際棒球訓練中心-主球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,1K0VJ,中信兄弟,4hMrL,6,3,10,9,1,0,"0,0,0,0,2,1,3,0,0","0,1,0,0,2,0,0,0,0",HOME,1
vwgA3,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-20,2026-03-20 18:35,2026-03-20 21:24,澄清湖棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,Zay48,中信兄弟,4hMrL,5,3,11,9,0,0,"2,0,0,0,0,1,2,0,0","0,0,0,0,0,0,0,2,1",HOME,1
D5QC0,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-20,2026-03-20 18:36,2026-03-20 21:32,亞太國際棒球訓練中心-主球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,1K0VJ,樂天桃猿,A8lKW,4,5,10,12,1,0,"0,0,2,0,0,0,1,0,1","0,0,0,1,0,1,0,0,3",AWAY,0
gsK1D,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-20,2026-03-20 18:35,2026-03-20 21:25,斗六棒球場,10,,FINISHED,NORMAL,味全龍,vrSP6,富邦悍將,JqOHE,2,3,7,6,1,1,"0,1,0,0,1,0,0,0,0,0","2,0,0,0,0,0,0,0,0,1",AWAY,0
lY9fm,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-18,2026-03-18 18:35,2026-03-18 20:53,斗六棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,1K0VJ,味全龍,vrSP6,4,2,7,9,0,0,"0,0,1,1,0,0,2,0,0","0,1,0,0,0,0,1,0,0",HOME,1
Yyyuz,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-18,2026-03-18 18:36,2026-03-18 21:49,澄清湖棒球場,9,,FINISHED,NORMAL,樂天桃猿,A8lKW,中信兄弟,4hMrL,5,12,10,13,1,2,"0,0,3,0,0,2,0,0,0","0,0,0,1,3,0,8,0,0",AWAY,0
iTdkJ,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-17,2026-03-17 18:35,2026-03-17 21:23,斗六棒球場,9,,FINISHED,NORMAL,味全龍,vrSP6,台鋼雄鷹,Zay48,4,7,9,9,1,0,"0,1,0,2,1,0,0,0,0","0,0,0,0,0,3,0,3,1",AWAY,0
ThqNB,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-17,2026-03-17 18:36,2026-03-17 21:22,澄清湖棒球場,9,,FINISHED,NORMAL,富邦悍將,JqOHE,樂天桃猿,A8lKW,4,3,8,8,0,1,"0,0,0,1,0,0,0,1,2","0,2,0,0,1,0,0,0,0",HOME,1
JgvtQ,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-15,2026-03-15 18:35,2026-03-15 21:03,斗六棒球場,9,,FINISHED,NORMAL,樂天桃猿,A8lKW,台鋼雄鷹,Zay48,5,2,10,4,1,2,"0,4,1,0,0,0,0,0,0","0,0,1,0,0,0,0,1,0",HOME,1
qg4oP,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-15,2026-03-15 13:05,2026-03-15 15:24,亞太國際棒球訓練中心-副球場,9,,FINISHED,NORMAL,富邦悍將,JqOHE,統一7-ELEVEn獅,1K0VJ,5,2,12,8,1,0,"0,1,2,0,1,1,0,0,0","0,0,0,0,0,0,0,2,0",HOME,1
qAio7,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-15,2026-03-15 12:05,2026-03-15 14:54,斗六棒球場,9,,FINISHED,NORMAL,味全龍,vrSP6,中信兄弟,4hMrL,2,5,8,11,2,1,"0,0,0,0,0,0,0,0,2","0,0,1,0,4,0,0,0,0",AWAY,0
RQfFW,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-14,2026-03-14 18:35,2026-03-14 21:47,斗六棒球場,10,,FINISHED,NORMAL,富邦悍將,JqOHE,台鋼雄鷹,Zay48,5,5,8,8,2,0,"0,0,0,0,1,1,0,3,0,0","0,0,0,4,1,0,0,0,0,0",TIE,
nfNA3,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-14,2026-03-14 13:06,2026-03-14 15:59,亞太國際棒球訓練中心-副球場,9,,FINISHED,NORMAL,中信兄弟,4hMrL,統一7-ELEVEn獅,1K0VJ,1,10,7,11,1,0,"0,0,0,0,0,1,0,0,0","2,0,0,2,0,5,0,0,1",AWAY,0
GXrue,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-14,2026-03-14 12:05,2026-03-14 14:54,斗六棒球場,9,,FINISHED,NORMAL,味全龍,vrSP6,樂天桃猿,A8lKW,3,5,5,10,1,0,"0,0,0,0,0,0,2,1,0","0,5,0,0,0,0,0,0,0",AWAY,0
vprHs,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-13,2026-03-13 18:35,2026-03-13 21:22,澄清湖棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,Zay48,富邦悍將,JqOHE,8,4,13,8,0,2,"2,3,0,0,0,2,0,1,0","1,1,0,1,0,0,0,1,0",HOME,1
GVaRn,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-12,2026-03-12 18:35,2026-03-12 21:47,斗六棒球場,10,,FINISHED,NORMAL,味全龍,vrSP6,統一7-ELEVEn獅,1K0VJ,5,4,12,9,0,3,"0,0,0,2,0,1,0,0,0,2","0,0,1,0,1,1,0,0,0,1",HOME,1
EgUiB,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-12,2026-03-12 18:36,2026-03-12 21:11,澄清湖棒球場,9,,FINISHED,NORMAL,中信兄弟,4hMrL,樂天桃猿,A8lKW,3,2,4,8,1,1,"0,1,1,1,0,0,0,0,0","0,0,0,0,0,0,0,2,0",HOME,1
CeofX,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-10,2026-03-10 18:35,2026-03-10 21:18,澄清湖棒球場,9,,FINISHED,NORMAL,中信兄弟,4hMrL,富邦悍將,JqOHE,3,2,6,9,0,0,"0,0,0,0,0,0,0,3,0","0,0,0,0,1,0,0,1,0",HOME,1
UpMOH,CPBL-2026-4j,2026,一軍-2,春訓,2026-03-09,2026-03-09 18:35,2026-03-09 21:36,澄清湖棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,Zay48,統一7-ELEVEn獅,1K0VJ,3,4,12,7,2,1,"1,0,0,0,1,0,1,0,0","0,0,0,0,0,0,0,0,4",AWAY,0
Df3dE,CPBL-2025-JO,2025,一軍,例行賽,2025-10-06,2025-10-06 17:05,2025-10-06 20:19,澄清湖棒球場,10,,FINISHED,NORMAL,統一7-ELEVEn獅,Xs1sP,樂天桃猿,WyADE,4,5,10,14,2,0,"0,0,0,0,0,2,1,1,0,0","0,0,2,0,0,0,2,0,0,1",AWAY,0
gp7cc,CPBL-2025-JO,2025,一軍,例行賽,2025-10-05,2025-10-05 17:05,2025-10-05 19:55,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,Kae1X,統一7-ELEVEn獅,Xs1sP,1,7,6,8,1,1,"0,0,0,1,0,0,0,0,0","0,0,2,0,0,0,4,0,1",AWAY,0
z8KAm,CPBL-2025-JO,2025,一軍,例行賽,2025-10-05,2025-10-05 17:05,2025-10-05 20:04,澄清湖棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,t6zJf,味全龍,R2VRh,4,3,6,7,1,0,"0,0,0,1,0,0,0,3,0","0,0,0,0,0,2,1,0,0",HOME,1
mlpXQ,CPBL-2025-JO,2025,一軍,例行賽,2025-10-04,2025-10-04 17:05,2025-10-04 19:37,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,wi4T3,樂天桃猿,WyADE,7,2,11,5,0,1,"0,0,0,4,0,3,0,0,0","0,0,0,0,0,0,0,2,0",HOME,1
pE8AN,CPBL-2025-JO,2025,一軍,例行賽,2025-10-04,2025-10-04 17:06,2025-10-04 19:46,澄清湖棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,t6zJf,中信兄弟,Kae1X,1,4,3,8,0,4,"0,0,0,0,1,0,0,0,0","0,1,3,0,0,0,0,0,0",AWAY,0
jGkTm,CPBL-2025-JO,2025,一軍,例行賽,2025-10-03,2025-10-03 18:35,2025-10-03 21:23,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,Kae1X,台鋼雄鷹,t6zJf,2,0,3,6,0,1,"2,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
XNkjZ,CPBL-2025-JO,2025,一軍,例行賽,2025-10-03,2025-10-03 18:35,2025-10-03 21:18,臺北市立天母棒球場,9,,FINISHED,NORMAL,味全龍,R2VRh,富邦悍將,wi4T3,3,6,8,8,1,0,"0,0,0,0,0,3,0,0,0","3,0,0,3,0,0,0,0,0",AWAY,0
2o3OR,CPBL-2025-JO,2025,一軍,例行賽,2025-10-03,2025-10-03 18:36,2025-10-03 21:39,嘉義市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,Xs1sP,樂天桃猿,WyADE,3,7,7,14,0,1,"0,1,0,0,0,2,0,0,0","0,0,5,0,1,1,0,0,0",AWAY,0
Ysy25,CPBL-2025-JO,2025,一軍,例行賽,2025-10-02,2025-10-02 18:35,2025-10-02 21:16,澄清湖棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,Xs1sP,富邦悍將,wi4T3,0,2,6,9,0,1,"0,0,0,0,0,0,0,0,0","0,1,0,0,1,0,0,0,0",AWAY,0
mn6vL,CPBL-2025-JO,2025,一軍,例行賽,2025-10-02,2025-10-02 18:35,2025-10-02 21:45,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,Kae1X,味全龍,R2VRh,6,2,5,9,1,1,"0,0,0,1,1,2,2,0,0","0,0,0,0,0,0,1,0,1",HOME,1
0XKNP,CPBL-2025-JO,2025,一軍,例行賽,2025-10-02,2025-10-02 18:35,2025-10-02 21:25,嘉義市立棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,t6zJf,樂天桃猿,WyADE,2,3,3,9,1,0,"0,0,0,0,0,0,0,0,2","0,0,0,1,0,0,0,1,1",AWAY,0
Su6io,CPBL-2025-JO,2025,一軍,例行賽,2025-10-01,2025-10-01 18:35,2025-10-01 21:53,新北市立新莊棒球場,10,,FINISHED,NORMAL,富邦悍將,wi4T3,中信兄弟,Kae1X,6,5,12,8,0,0,"0,0,0,0,0,1,0,2,0,3","0,3,0,0,0,0,0,0,0,2",HOME,1
e79Eo,CPBL-2025-JO,2025,一軍,例行賽,2025-10-01,2025-10-01 18:35,2025-10-01 20:55,澄清湖棒球場,9,,FINISHED,NORMAL,台鋼雄鷹,t6zJf,樂天桃猿,WyADE,3,0,7,6,0,1,"0,1,0,2,0,0,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
Ubz5u,CPBL-2025-JO,2025,一軍,例行賽,2025-09-29,2025-09-29 17:06,2025-09-29 20:26,樂天桃園棒球場,9,,FINISHED,NORMAL,樂天桃猿,WyADE,台鋼雄鷹,t6zJf,3,7,7,13,2,1,"1,0,0,0,1,0,1,0,0","0,3,0,0,1,0,0,0,3",AWAY,0
