game_id,season_id,year,date,side,team,team_id,order,is_starter,player_id,name,number,IP_out,BF,NP,H,HR,BB,SO,ER,R,HB,ERA,WHIP,FIP,WPA
BTVEs,CPBL-2022-dG,2022,2022-05-27,home,味全龍,7vHtn,4,0,ieceO,伍鐸,52,3,3,6,0,0,0,0,0,0,0,1.174,1.174,3.122,
BTVEs,CPBL-2022-dG,2022,2022-05-27,away,富邦悍將,EAjkg,1,1,aJQvl,威迪茲,64,14,24,94,6,0,3,3,5,5,1,4.226,1.435,3.905,
BTVEs,CPBL-2022-dG,2022,2022-05-27,away,富邦悍將,EAjkg,2,0,hMmIn,歐書誠,57,4,4,15,0,0,0,1,0,0,0,0.900,1.200,2.522,
BTVEs,CPBL-2022-dG,2022,2022-05-27,away,富邦悍將,EAjkg,3,0,K1Dt,岳少華,48,3,5,23,1,0,0,0,0,0,1,2.382,1.500,3.034,
BTVEs,CPBL-2022-dG,2022,2022-05-27,away,富邦悍將,EAjkg,4,0,8llux,王浩原,34,3,4,14,0,0,1,1,0,0,0,5.226,1.839,2.735,
1WHhF,CPBL-2022-dG,2022,2022-05-24,home,中信兄弟,X4hc7,1,1,EsmS7,德保拉,46,19,30,104,4,0,1,6,1,1,4,1.714,1.024,2.051,
1WHhF,CPBL-2022-dG,2022,2022-05-24,home,中信兄弟,X4hc7,2,0,nJxsY,楊志龍,56,4,7,25,3,0,0,0,1,1,0,2.314,0.943,3.122,
1WHhF,CPBL-2022-dG,2022,2022-05-24,home,中信兄弟,X4hc7,3,0,EIhcu,李振昌,34,4,5,15,1,0,0,1,0,0,0,3.214,1.286,3.193,
1WHhF,CPBL-2022-dG,2022,2022-05-24,home,中信兄弟,X4hc7,4,0,FreKs,廖乙忠,11,4,6,23,1,0,1,1,1,1,0,2.634,1.317,2.829,
1WHhF,CPBL-2022-dG,2022,2022-05-24,home,中信兄弟,X4hc7,5,0,vY7S,陳柏豪,83,2,2,7,1,0,0,0,0,0,0,3.000,0.778,4.455,
1WHhF,CPBL-2022-dG,2022,2022-05-24,away,樂天桃猿,qDCGm,1,1,J4Ca0,黃子鵬,69,15,22,77,7,0,1,2,2,2,1,2.377,1.094,3.028,
1WHhF,CPBL-2022-dG,2022,2022-05-24,away,樂天桃猿,qDCGm,2,0,Ych1T,許峻暘,34,6,5,18,0,0,0,2,0,0,0,0.000,0.300,1.622,
1WHhF,CPBL-2022-dG,2022,2022-05-24,away,樂天桃猿,qDCGm,3,0,n6fv0,朱承洋,22,3,3,16,0,0,1,1,0,0,0,5.294,1.412,1.946,
1WHhF,CPBL-2022-dG,2022,2022-05-24,away,樂天桃猿,qDCGm,4,0,duBTU,後勁,61,6,7,39,0,0,1,3,0,0,1,0.885,0.934,1.745,
1WHhF,CPBL-2022-dG,2022,2022-05-24,away,樂天桃猿,qDCGm,5,0,wjF8n,王躍霖,41,1,3,12,2,1,0,0,2,2,0,4.500,1.071,4.122,
SePIX,CPBL-2022-dG,2022,2022-05-22,home,樂天桃猿,qDCGm,1,1,JYGnI,莊昕諺,77,18,25,91,6,1,2,1,4,5,0,6.000,1.333,5.955,
SePIX,CPBL-2022-dG,2022,2022-05-22,home,樂天桃猿,qDCGm,2,0,JF0sq,蘇俊羽,14,6,6,18,0,0,0,2,0,0,0,0.000,0.500,2.722,
SePIX,CPBL-2022-dG,2022,2022-05-22,home,樂天桃猿,qDCGm,3,0,FEwny,賴鴻誠,48,3,4,12,0,0,1,1,0,0,0,1.636,1.091,4.213,
SePIX,CPBL-2022-dG,2022,2022-05-22,away,富邦悍將,EAjkg,1,1,CHGvV,陳仕朋,81,20,27,106,5,0,2,4,1,1,0,2.700,1.470,3.422,
SePIX,CPBL-2022-dG,2022,2022-05-22,away,富邦悍將,EAjkg,2,0,hMmIn,歐書誠,57,1,1,2,0,0,0,0,0,0,0,1.038,1.385,2.660,
SePIX,CPBL-2022-dG,2022,2022-05-22,away,富邦悍將,EAjkg,3,0,J4GsF,李建勳,54,3,5,20,1,0,0,0,1,1,1,4.355,1.645,1.380,
SePIX,CPBL-2022-dG,2022,2022-05-22,away,富邦悍將,EAjkg,4,0,Fraw,曾峻岳,60,3,3,6,0,0,0,0,0,0,0,2.842,1.105,2.333,
scN4q,CPBL-2022-dG,2022,2022-05-22,home,味全龍,7vHtn,1,1,bNFyN,廖任磊,11,17,26,93,5,0,3,3,4,5,0,5.400,1.582,4.649,
scN4q,CPBL-2022-dG,2022,2022-05-22,home,味全龍,7vHtn,2,0,fau7B,陳明軒,75,4,6,16,2,0,0,0,0,0,0,3.857,1.102,4.346,
scN4q,CPBL-2022-dG,2022,2022-05-22,home,味全龍,7vHtn,3,0,fmN1q,呂偉晟,39,3,7,29,1,0,1,2,0,2,1,12.706,3.176,7.534,
scN4q,CPBL-2022-dG,2022,2022-05-22,home,味全龍,7vHtn,4,0,NriyJ,張鈞守,74,3,4,18,0,0,1,1,0,0,0,3.000,2.000,5.122,
scN4q,CPBL-2022-dG,2022,2022-05-22,away,統一7-ELEVEn獅,sIhGz,1,1,CvkZv,布雷克,50,21,25,107,5,1,0,10,1,1,0,4.065,1.323,4.187,
scN4q,CPBL-2022-dG,2022,2022-05-22,away,統一7-ELEVEn獅,sIhGz,2,0,yvYke,邱浩鈞,37,3,4,22,0,0,1,1,0,0,0,1.862,1.448,3.743,
scN4q,CPBL-2022-dG,2022,2022-05-22,away,統一7-ELEVEn獅,sIhGz,3,0,QGeLn,柯瑞,74,3,3,11,0,0,0,0,0,0,0,1.742,0.968,3.316,
l6eGj,CPBL-2022-dG,2022,2022-05-21,home,樂天桃猿,qDCGm,1,1,S6ehR,索沙,40,18,27,96,7,0,1,3,2,5,0,2.177,1.016,2.590,
l6eGj,CPBL-2022-dG,2022,2022-05-21,home,樂天桃猿,qDCGm,2,0,yhCr,林子崴,54,9,12,46,4,0,0,1,2,2,0,7.800,2.000,5.722,
l6eGj,CPBL-2022-dG,2022,2022-05-21,away,富邦悍將,EAjkg,1,1,0ILWC,陳鴻文,13,18,22,112,4,0,1,3,0,0,0,2.500,1.250,2.844,
l6eGj,CPBL-2022-dG,2022,2022-05-21,away,富邦悍將,EAjkg,2,0,8llux,王浩原,34,3,4,17,1,0,0,1,0,0,0,5.786,1.929,2.586,
l6eGj,CPBL-2022-dG,2022,2022-05-21,away,富邦悍將,EAjkg,3,0,1cFE3,張耿豪,17,3,4,21,0,0,1,1,0,0,0,0.000,1.000,4.122,
l6eGj,CPBL-2022-dG,2022,2022-05-21,away,富邦悍將,EAjkg,4,0,K1Dt,岳少華,48,2,5,26,3,0,0,1,0,0,0,2.613,1.548,2.735,
l6eGj,CPBL-2022-dG,2022,2022-05-21,away,富邦悍將,EAjkg,5,0,QEU8,陳冠勳,59,1,1,4,0,0,0,0,0,0,0,0.000,2.000,1.122,
gt4bY,CPBL-2022-dG,2022,2022-05-21,home,味全龍,7vHtn,1,1,NHGwk,林子昱,71,12,17,68,4,0,1,1,0,1,0,2.077,1.231,5.045,
gt4bY,CPBL-2022-dG,2022,2022-05-21,home,味全龍,7vHtn,2,0,tKyxK,趙璟榮,42,3,3,16,0,0,0,2,0,0,0,0.000,0.562,1.997,
gt4bY,CPBL-2022-dG,2022,2022-05-21,home,味全龍,7vHtn,3,0,EON0l,王維中,16,6,9,40,1,0,1,2,0,2,0,4.263,1.421,2.806,
gt4bY,CPBL-2022-dG,2022,2022-05-21,home,味全龍,7vHtn,4,0,yHLe,羅國華,00,2,5,19,2,1,0,1,0,3,0,4.263,1.421,5.964,
gt4bY,CPBL-2022-dG,2022,2022-05-21,home,味全龍,7vHtn,5,0,ieceO,伍鐸,52,4,7,27,2,0,1,0,0,0,0,1.256,1.256,3.122,
gt4bY,CPBL-2022-dG,2022,2022-05-21,away,中信兄弟,X4hc7,1,1,QRk3,魔力藍,55,20,30,106,6,0,3,4,3,4,1,2.146,1.093,2.903,
gt4bY,CPBL-2022-dG,2022,2022-05-21,away,中信兄弟,X4hc7,2,0,YKrjN,吳俊偉,94,0,4,17,3,0,1,0,3,3,0,9.310,1.862,4.467,
gt4bY,CPBL-2022-dG,2022,2022-05-21,away,中信兄弟,X4hc7,3,0,nJxsY,楊志龍,56,3,4,20,1,0,1,0,0,0,0,1.742,0.774,3.122,
gt4bY,CPBL-2022-dG,2022,2022-05-21,away,中信兄弟,X4hc7,4,0,EIhcu,李振昌,34,1,1,5,0,0,0,1,0,0,0,3.553,1.342,3.359,
07GDw,CPBL-2022-dG,2022,2022-05-20,home,樂天桃猿,qDCGm,1,1,Hxbrc,王溢正,32,7,16,63,6,0,3,2,7,7,0,3.682,1.227,2.849,
07GDw,CPBL-2022-dG,2022,2022-05-20,home,樂天桃猿,qDCGm,2,0,Am8Uy,蘇俊璋,00,6,11,36,4,0,1,0,1,2,0,4.154,2.077,2.660,
07GDw,CPBL-2022-dG,2022,2022-05-20,home,樂天桃猿,qDCGm,3,0,gljYV,黃偉晟,4,8,10,32,1,0,0,1,0,0,0,0.000,0.571,1.836,
07GDw,CPBL-2022-dG,2022,2022-05-20,home,樂天桃猿,qDCGm,4,0,FEwny,賴鴻誠,48,6,7,28,1,0,1,3,0,0,0,1.800,1.100,4.222,
07GDw,CPBL-2022-dG,2022,2022-05-20,away,富邦悍將,EAjkg,1,1,My2lN,范米特,49,15,26,101,9,1,3,6,6,6,0,4.286,1.286,3.622,
07GDw,CPBL-2022-dG,2022,2022-05-20,away,富邦悍將,EAjkg,2,0,hMmIn,歐書誠,57,6,7,28,1,0,0,2,0,0,0,1.080,1.440,2.642,
07GDw,CPBL-2022-dG,2022,2022-05-20,away,富邦悍將,EAjkg,3,0,J4GsF,李建勳,54,3,3,14,0,0,0,2,0,0,0,3.857,1.714,0.872,
07GDw,CPBL-2022-dG,2022,2022-05-20,away,富邦悍將,EAjkg,4,0,Fraw,曾峻岳,60,3,3,16,0,0,0,1,0,0,0,3.086,1.200,2.265,
oY7VS,CPBL-2022-dG,2022,2022-05-20,home,統一7-ELEVEn獅,sIhGz,1,1,zm0Ra,古林睿煬,19,14,22,83,6,1,2,5,1,4,0,3.808,1.269,3.507,
oY7VS,CPBL-2022-dG,2022,2022-05-20,home,統一7-ELEVEn獅,sIhGz,2,0,nBTce,楊孟沅,90,2,7,26,3,0,1,2,3,4,0,5.143,2.143,3.693,
oY7VS,CPBL-2022-dG,2022,2022-05-20,home,統一7-ELEVEn獅,sIhGz,3,0,0et8r,江國謙,98,4,7,28,3,0,0,1,1,1,0,2.455,2.182,3.122,
oY7VS,CPBL-2022-dG,2022,2022-05-20,home,統一7-ELEVEn獅,sIhGz,4,0,Osr68,李其峰,30,4,5,18,1,0,0,0,0,0,0,0.000,0.429,2.265,
oY7VS,CPBL-2022-dG,2022,2022-05-20,home,統一7-ELEVEn獅,sIhGz,5,0,gMO3e,姚杰宏,79,3,4,12,1,1,0,1,1,1,0,5.400,0.600,8.522,
oY7VS,CPBL-2022-dG,2022,2022-05-20,away,中信兄弟,X4hc7,1,1,rxmjz,吳哲源,93,21,25,104,4,0,1,2,0,0,0,2.769,0.962,3.507,
oY7VS,CPBL-2022-dG,2022,2022-05-20,away,中信兄弟,X4hc7,2,0,YKrjN,吳俊偉,94,3,3,16,0,0,0,1,0,0,0,6.517,1.448,4.156,
oY7VS,CPBL-2022-dG,2022,2022-05-20,away,中信兄弟,X4hc7,3,0,k1NGO,謝榮豪,79,3,6,24,2,0,0,2,0,1,0,4.154,2.308,7.737,
wqCN3,CPBL-2022-dG,2022,2022-05-19,home,統一7-ELEVEn獅,sIhGz,1,1,mlpZo,胡智爲,58,24,27,111,1,0,2,4,0,0,0,3.164,1.336,3.942,
wqCN3,CPBL-2022-dG,2022,2022-05-19,home,統一7-ELEVEn獅,sIhGz,2,0,nI8wX,施子謙,45,3,4,11,1,0,0,0,0,0,0,4.585,1.755,3.348,
wqCN3,CPBL-2022-dG,2022,2022-05-19,away,中信兄弟,X4hc7,1,1,DdcwZ,泰迪,25,19,29,102,8,0,2,3,2,4,0,2.914,1.209,2.151,
wqCN3,CPBL-2022-dG,2022,2022-05-19,away,中信兄弟,X4hc7,2,0,FreKs,廖乙忠,11,1,5,22,3,0,0,1,0,3,0,2.189,1.297,2.717,
wqCN3,CPBL-2022-dG,2022,2022-05-19,away,中信兄弟,X4hc7,3,0,k1NGO,謝榮豪,79,1,1,2,0,0,0,0,0,0,0,5.400,2.400,10.322,
wqCN3,CPBL-2022-dG,2022,2022-05-19,away,中信兄弟,X4hc7,4,0,vY7S,陳柏豪,83,3,3,11,0,0,0,0,0,0,0,3.240,0.720,4.562,
03g87,CPBL-2022-dG,2022,2022-05-19,home,味全龍,7vHtn,1,1,DfhPb,布里悍,43,21,27,102,6,0,1,3,1,3,0,2.395,1.331,2.904,
03g87,CPBL-2022-dG,2022,2022-05-19,home,味全龍,7vHtn,2,0,yHLe,羅國華,00,3,6,23,1,0,1,0,1,1,0,4.765,1.235,4.357,
03g87,CPBL-2022-dG,2022,2022-05-19,home,味全龍,7vHtn,3,0,fau7B,陳明軒,75,3,5,11,2,0,0,0,0,1,0,4.200,1.067,4.455,
03g87,CPBL-2022-dG,2022,2022-05-19,away,樂天桃猿,qDCGm,1,1,yhCr,林子崴,54,6,14,59,4,0,4,0,3,3,1,8.250,2.167,6.539,
03g87,CPBL-2022-dG,2022,2022-05-19,away,樂天桃猿,qDCGm,2,0,JF0sq,蘇俊羽,14,9,12,42,2,0,0,3,0,0,1,0.000,0.625,3.122,
03g87,CPBL-2022-dG,2022,2022-05-19,away,樂天桃猿,qDCGm,3,0,Ych1T,許峻暘,34,6,7,34,0,0,1,3,0,0,0,0.000,0.375,1.747,
03g87,CPBL-2022-dG,2022,2022-05-19,away,樂天桃猿,qDCGm,4,0,n6fv0,朱承洋,22,3,4,22,0,0,1,2,0,0,0,5.625,1.438,1.809,
03g87,CPBL-2022-dG,2022,2022-05-19,away,樂天桃猿,qDCGm,5,0,duBTU,後勁,61,3,4,17,0,0,1,1,0,0,0,0.982,0.982,1.595,
gTKdy,CPBL-2022-dG,2022,2022-05-18,home,統一7-ELEVEn獅,sIhGz,1,1,3Xh4g,江承諺,16,21,25,95,5,0,0,2,1,2,0,3.494,1.094,4.075,
gTKdy,CPBL-2022-dG,2022,2022-05-18,home,統一7-ELEVEn獅,sIhGz,2,0,gMO3e,姚杰宏,79,2,2,11,0,0,0,1,0,0,0,0.000,0.000,0.122,
gTKdy,CPBL-2022-dG,2022,2022-05-18,home,統一7-ELEVEn獅,sIhGz,3,0,yvYke,邱浩鈞,37,3,3,11,0,0,0,0,0,0,0,2.077,1.500,3.699,
gTKdy,CPBL-2022-dG,2022,2022-05-18,home,統一7-ELEVEn獅,sIhGz,4,0,nBTce,楊孟沅,90,1,1,4,0,0,0,1,0,0,0,1.421,1.737,3.911,
gTKdy,CPBL-2022-dG,2022,2022-05-18,away,中信兄弟,X4hc7,1,1,EsmS7,德保拉,46,24,33,122,7,0,1,8,2,2,1,1.766,1.065,1.776,
gTKdy,CPBL-2022-dG,2022,2022-05-18,away,中信兄弟,X4hc7,2,0,nJxsY,楊志龍,56,1,3,5,1,0,0,0,0,1,0,1.929,0.643,2.801,
gTKdy,CPBL-2022-dG,2022,2022-05-18,away,中信兄弟,X4hc7,3,0,EIhcu,李振昌,34,1,2,5,1,0,0,0,0,0,0,3.649,1.378,3.527,
pjSiX,CPBL-2022-dG,2022,2022-05-18,home,味全龍,7vHtn,1,1,qTu2J,曹祐齊,67,9,17,61,6,0,0,2,2,3,2,6.000,2.000,3.789,
pjSiX,CPBL-2022-dG,2022,2022-05-18,home,味全龍,7vHtn,2,0,NriyJ,張鈞守,74,6,11,50,2,0,3,2,1,1,0,4.500,2.500,5.622,
pjSiX,CPBL-2022-dG,2022,2022-05-18,home,味全龍,7vHtn,3,0,glhup,黃東淯,56,3,4,12,1,0,0,1,0,0,0,5.400,3.000,3.722,
pjSiX,CPBL-2022-dG,2022,2022-05-18,home,味全龍,7vHtn,4,0,yHLe,羅國華,00,3,3,14,0,0,0,1,0,0,0,3.857,1.071,3.979,
pjSiX,CPBL-2022-dG,2022,2022-05-18,home,味全龍,7vHtn,5,0,fmN1q,呂偉晟,39,3,3,15,0,0,0,0,0,0,0,15.429,3.429,8.051,
pjSiX,CPBL-2022-dG,2022,2022-05-18,home,味全龍,7vHtn,6,0,ieceO,伍鐸,52,3,4,14,1,0,0,2,0,0,0,1.385,1.154,2.891,
pjSiX,CPBL-2022-dG,2022,2022-05-18,away,富邦悍將,EAjkg,1,1,TcTH,郭俊麟,18,19,24,103,1,0,2,8,1,2,2,2.189,0.811,2.392,
pjSiX,CPBL-2022-dG,2022,2022-05-18,away,富邦悍將,EAjkg,2,0,sGfcd,江國豪,12,1,3,11,2,0,0,0,2,2,0,5.400,1.371,5.093,
pjSiX,CPBL-2022-dG,2022,2022-05-18,away,富邦悍將,EAjkg,3,0,J4GsF,李建勳,54,0,2,6,2,0,0,0,1,1,0,4.320,1.920,1.082,
pjSiX,CPBL-2022-dG,2022,2022-05-18,away,富邦悍將,EAjkg,4,0,8llux,王浩原,34,2,5,22,1,0,2,1,2,2,0,6.480,2.040,2.762,
pjSiX,CPBL-2022-dG,2022,2022-05-18,away,富邦悍將,EAjkg,5,0,K1Dt,岳少華,48,1,4,26,1,0,1,1,0,0,1,2.793,1.345,2.915,
pjSiX,CPBL-2022-dG,2022,2022-05-18,away,富邦悍將,EAjkg,6,0,QEU8,陳冠勳,59,1,1,5,0,0,0,1,0,0,0,0.000,3.000,0.122,
b83n9,CPBL-2022-dG,2022,2022-05-17,home,統一7-ELEVEn獅,sIhGz,1,1,EbmCy,羅昂,44,24,32,115,11,0,0,8,1,1,0,1.636,1.273,2.395,
b83n9,CPBL-2022-dG,2022,2022-05-17,home,統一7-ELEVEn獅,sIhGz,2,0,QGeLn,柯瑞,74,3,3,17,0,0,0,1,0,0,0,1.929,1.071,3.336,
b83n9,CPBL-2022-dG,2022,2022-05-17,away,樂天桃猿,qDCGm,1,1,J4Ca0,黃子鵬,69,21,24,104,4,0,1,3,1,1,1,2.250,1.042,2.976,
b83n9,CPBL-2022-dG,2022,2022-05-17,away,樂天桃猿,qDCGm,2,0,wjF8n,王躍霖,41,3,5,18,3,0,0,2,2,2,0,3.293,0.951,3.195,
IgrWv,CPBL-2022-dG,2022,2022-05-17,home,味全龍,7vHtn,1,1,KPTzi,鋼龍,37,24,30,107,5,1,1,5,2,2,0,3.250,1.111,2.705,
IgrWv,CPBL-2022-dG,2022,2022-05-17,home,味全龍,7vHtn,2,0,ieceO,伍鐸,52,2,7,28,3,0,1,2,1,5,0,1.500,1.167,3.205,
IgrWv,CPBL-2022-dG,2022,2022-05-17,home,味全龍,7vHtn,3,0,fau7B,陳明軒,75,1,2,6,1,0,0,1,0,0,0,4.500,1.000,4.551,
IgrWv,CPBL-2022-dG,2022,2022-05-17,away,富邦悍將,EAjkg,1,1,aJQvl,威迪茲,64,24,31,101,5,0,3,4,2,3,0,3.475,1.366,3.835,
IgrWv,CPBL-2022-dG,2022,2022-05-17,away,富邦悍將,EAjkg,2,0,Fraw,曾峻岳,60,3,3,12,0,0,0,3,0,0,0,3.375,1.312,2.372,
wWWEF,CPBL-2022-dG,2022,2022-05-16,home,味全龍,7vHtn,1,1,bNFyN,廖任磊,11,12,19,85,5,1,3,1,2,2,0,4.974,1.658,5.096,
wWWEF,CPBL-2022-dG,2022,2022-05-16,home,味全龍,7vHtn,2,0,tKyxK,趙璟榮,42,6,7,27,1,0,1,1,0,0,0,0.000,0.692,2.660,
wWWEF,CPBL-2022-dG,2022,2022-05-16,home,味全龍,7vHtn,3,0,yHLe,羅國華,00,3,3,9,0,0,0,0,0,0,0,4.909,1.364,4.758,
wWWEF,CPBL-2022-dG,2022,2022-05-16,home,味全龍,7vHtn,4,0,fau7B,陳明軒,75,3,3,10,0,0,0,1,0,0,0,4.610,0.951,4.732,
wWWEF,CPBL-2022-dG,2022,2022-05-16,home,味全龍,7vHtn,5,0,FzsQT,游宗儒,0,1,4,9,3,0,0,1,3,3,0,81.000,9.000,-2.878,
wWWEF,CPBL-2022-dG,2022,2022-05-16,home,味全龍,7vHtn,6,0,ieceO,伍鐸,52,2,6,16,2,0,0,1,0,2,0,0.794,0.971,3.298,
wWWEF,CPBL-2022-dG,2022,2022-05-16,away,中信兄弟,X4hc7,1,1,PUHJv,鄭凱文,19,14,23,81,9,1,1,4,5,5,0,3.774,1.258,3.348,
wWWEF,CPBL-2022-dG,2022,2022-05-16,away,中信兄弟,X4hc7,2,0,FreKs,廖乙忠,11,4,4,19,0,0,1,1,0,0,0,2.250,1.083,2.872,
wWWEF,CPBL-2022-dG,2022,2022-05-16,away,中信兄弟,X4hc7,3,0,k1NGO,謝榮豪,79,3,4,22,0,0,1,0,0,0,0,6.000,2.667,11.122,
wWWEF,CPBL-2022-dG,2022,2022-05-16,away,中信兄弟,X4hc7,4,0,5RDHC,蔡齊哲,50,2,6,18,3,0,1,1,2,3,0,27.000,6.000,4.622,
wWWEF,CPBL-2022-dG,2022,2022-05-16,away,中信兄弟,X4hc7,5,0,vY7S,陳柏豪,83,1,1,3,0,0,0,1,0,0,0,3.682,0.818,4.758,
ZW8P5,CPBL-2022-dG,2022,2022-05-15,home,統一7-ELEVEn獅,sIhGz,1,1,CvkZv,布雷克,50,17,28,118,11,3,0,2,7,7,0,4.875,1.500,4.789,
ZW8P5,CPBL-2022-dG,2022,2022-05-15,home,統一7-ELEVEn獅,sIhGz,2,0,0et8r,江國謙,98,3,4,28,1,0,0,1,0,0,0,0.000,2.143,3.979,
ZW8P5,CPBL-2022-dG,2022,2022-05-15,home,統一7-ELEVEn獅,sIhGz,3,0,Osr68,李其峰,30,3,3,10,0,0,0,1,0,0,0,0.000,0.000,1.122,
ZW8P5,CPBL-2022-dG,2022,2022-05-15,home,統一7-ELEVEn獅,sIhGz,4,0,nBTce,楊孟沅,90,2,5,15,1,0,1,0,0,0,0,1.500,1.833,4.289,
ZW8P5,CPBL-2022-dG,2022,2022-05-15,home,統一7-ELEVEn獅,sIhGz,5,0,nI8wX,施子謙,45,2,1,5,0,0,0,0,0,0,0,4.860,1.800,3.362,
ZW8P5,CPBL-2022-dG,2022,2022-05-15,away,樂天桃猿,qDCGm,1,1,S6ehR,索沙,40,24,32,103,7,0,0,3,2,2,0,1.841,0.886,2.577,
ZW8P5,CPBL-2022-dG,2022,2022-05-15,away,樂天桃猿,qDCGm,2,0,Ych1T,許峻暘,34,3,3,15,1,0,0,0,0,0,0,0.000,0.333,1.789,
wSMxn,CPBL-2022-dG,2022,2022-05-13,home,富邦悍將,EAjkg,1,1,My2lN,范米特,49,16,24,91,10,1,1,1,3,3,0,3.405,1.135,3.419,
wSMxn,CPBL-2022-dG,2022,2022-05-13,home,富邦悍將,EAjkg,2,0,K1Dt,岳少華,48,3,6,19,2,0,1,0,2,2,0,2.893,1.179,2.479,
wSMxn,CPBL-2022-dG,2022,2022-05-13,home,富邦悍將,EAjkg,3,0,8llux,王浩原,34,0,2,12,1,0,1,0,2,2,0,4.696,1.826,2.209,
wSMxn,CPBL-2022-dG,2022,2022-05-13,home,富邦悍將,EAjkg,4,0,QEU8,陳冠勳,59,0,2,8,2,0,0,0,0,0,0,0.000,6.000,3.122,
wSMxn,CPBL-2022-dG,2022,2022-05-13,home,富邦悍將,EAjkg,5,0,hMmIn,歐書誠,57,5,6,25,2,0,0,2,0,0,0,1.421,1.737,3.122,
wSMxn,CPBL-2022-dG,2022,2022-05-13,home,富邦悍將,EAjkg,6,0,sGfcd,江國豪,12,3,5,19,1,1,1,0,1,1,0,3.971,1.235,5.151,
wSMxn,CPBL-2022-dG,2022,2022-05-13,away,中信兄弟,X4hc7,1,1,QRk3,魔力藍,55,13,23,102,3,0,4,7,2,2,2,1.855,1.053,2.778,
wSMxn,CPBL-2022-dG,2022,2022-05-13,away,中信兄弟,X4hc7,2,0,FreKs,廖乙忠,11,8,8,33,1,0,0,2,0,0,0,2.531,1.125,2.747,
wSMxn,CPBL-2022-dG,2022,2022-05-13,away,中信兄弟,X4hc7,3,0,nJxsY,楊志龍,56,3,3,14,0,0,1,1,0,0,0,2.000,0.556,2.789,
wSMxn,CPBL-2022-dG,2022,2022-05-13,away,中信兄弟,X4hc7,4,0,YKrjN,吳俊偉,94,3,3,13,0,0,0,1,0,0,0,7.269,1.615,4.507,
WVzxd,CPBL-2022-dG,2022,2022-05-13,home,樂天桃猿,qDCGm,1,1,N1cPl,霸林爵,27,8,15,57,6,0,1,3,2,2,0,2.829,1.257,1.779,
WVzxd,CPBL-2022-dG,2022,2022-05-13,home,樂天桃猿,qDCGm,2,0,Am8Uy,蘇俊璋,00,4,8,39,3,0,1,3,1,1,0,3.857,1.714,0.979,
WVzxd,CPBL-2022-dG,2022,2022-05-13,home,樂天桃猿,qDCGm,3,0,Bq4t2,邱駿威,46,3,7,31,2,0,2,1,2,2,0,18.000,4.000,7.122,
WVzxd,CPBL-2022-dG,2022,2022-05-13,home,樂天桃猿,qDCGm,4,0,gljYV,黃偉晟,4,6,8,35,3,0,0,2,0,0,0,0.000,0.692,1.507,
WVzxd,CPBL-2022-dG,2022,2022-05-13,home,樂天桃猿,qDCGm,5,0,n6fv0,朱承洋,22,6,8,28,1,0,1,1,0,0,0,6.000,1.467,1.789,
WVzxd,CPBL-2022-dG,2022,2022-05-13,home,樂天桃猿,qDCGm,6,0,duBTU,後勁,61,6,9,34,3,0,0,3,0,0,0,1.038,0.981,1.449,
WVzxd,CPBL-2022-dG,2022,2022-05-13,away,味全龍,7vHtn,1,1,DfhPb,布里悍,43,20,26,103,5,0,2,3,2,3,0,2.621,1.398,2.947,
WVzxd,CPBL-2022-dG,2022,2022-05-13,away,味全龍,7vHtn,2,0,glhup,黃東淯,56,0,2,5,2,0,0,0,1,1,0,13.500,6.000,7.622,
WVzxd,CPBL-2022-dG,2022,2022-05-13,away,味全龍,7vHtn,3,0,yHLe,羅國華,00,2,3,18,0,0,1,0,0,0,0,6.750,1.875,5.372,
WVzxd,CPBL-2022-dG,2022,2022-05-13,away,味全龍,7vHtn,4,0,ieceO,伍鐸,52,5,7,26,3,0,0,1,1,1,0,0.844,0.844,3.497,
WVzxd,CPBL-2022-dG,2022,2022-05-13,away,味全龍,7vHtn,5,0,fau7B,陳明軒,75,5,8,28,1,0,2,1,1,1,0,4.974,1.026,5.017,
Z5kMx,CPBL-2022-dG,2022,2022-05-12,home,統一7-ELEVEn獅,sIhGz,1,1,mlpZo,胡智爲,58,21,26,111,3,1,2,8,1,1,0,3.894,1.558,4.189,
Z5kMx,CPBL-2022-dG,2022,2022-05-12,home,統一7-ELEVEn獅,sIhGz,2,0,QGeLn,柯瑞,74,3,3,16,0,0,0,1,0,0,0,2.160,1.200,3.602,
Z5kMx,CPBL-2022-dG,2022,2022-05-12,home,統一7-ELEVEn獅,sIhGz,3,0,yemqV,陳韻文,12,3,4,22,1,0,0,2,0,0,0,2.382,1.324,4.622,
Z5kMx,CPBL-2022-dG,2022,2022-05-12,away,富邦悍將,EAjkg,1,1,CHGvV,陳仕朋,81,19,26,102,8,0,1,4,2,3,0,3.037,1.575,3.572,
Z5kMx,CPBL-2022-dG,2022,2022-05-12,away,富邦悍將,EAjkg,2,0,sGfcd,江國豪,12,1,4,16,2,0,0,0,0,3,0,3.484,1.161,3.799,
Z5kMx,CPBL-2022-dG,2022,2022-05-12,away,富邦悍將,EAjkg,3,0,J4GsF,李建勳,54,1,2,9,1,0,0,1,0,0,0,3.240,1.680,1.082,
Z5kMx,CPBL-2022-dG,2022,2022-05-12,away,富邦悍將,EAjkg,4,0,hMmIn,歐書誠,57,2,4,16,2,0,0,1,0,0,0,1.929,1.929,3.979,
