game_id,season_id,year,phase,date,group,team,team_id,side,opponent,runs_scored,runs_allowed,hits,errors,win
r0AlK,CPBL-2026-oB,2026,一軍,2026-05-21,例行賽,統一7-ELEVEn獅,NsGzj,away,富邦悍將,2,6,8,0,0
91ohx,CPBL-2026-oB,2026,一軍,2026-05-20,例行賽,富邦悍將,H0zzP,home,統一7-ELEVEn獅,9,2,11,0,1
91ohx,CPBL-2026-oB,2026,一軍,2026-05-20,例行賽,統一7-ELEVEn獅,NsGzj,away,富邦悍將,2,9,5,2,0
FT4zg,CPBL-2026-oB,2026,一軍,2026-05-20,例行賽,樂天桃猿,b7yJt,home,中信兄弟,9,7,13,1,1
FT4zg,CPBL-2026-oB,2026,一軍,2026-05-20,例行賽,中信兄弟,RAe8S,away,樂天桃猿,7,9,10,1,0
2jwzB,CPBL-2026-oB,2026,一軍,2026-05-20,例行賽,味全龍,GJ5tu,home,台鋼雄鷹,5,2,9,0,1
2jwzB,CPBL-2026-oB,2026,一軍,2026-05-20,例行賽,台鋼雄鷹,UuZ3x,away,味全龍,2,5,8,2,0
XkgRb,CPBL-2026-oB,2026,一軍,2026-05-19,例行賽,味全龍,GJ5tu,home,台鋼雄鷹,2,0,9,1,1
XkgRb,CPBL-2026-oB,2026,一軍,2026-05-19,例行賽,台鋼雄鷹,UuZ3x,away,味全龍,0,2,7,1,0
BWiPO,CPBL-2026-oB,2026,一軍,2026-05-17,例行賽,富邦悍將,H0zzP,home,台鋼雄鷹,5,6,7,1,0
BWiPO,CPBL-2026-oB,2026,一軍,2026-05-17,例行賽,台鋼雄鷹,UuZ3x,away,富邦悍將,6,5,8,3,1
zsQYA,CPBL-2026-oB,2026,一軍,2026-05-17,例行賽,味全龍,GJ5tu,home,樂天桃猿,2,0,4,2,1
zsQYA,CPBL-2026-oB,2026,一軍,2026-05-17,例行賽,樂天桃猿,b7yJt,away,味全龍,0,2,5,1,0
MiNrZ,CPBL-2026-oB,2026,一軍,2026-05-17,例行賽,統一7-ELEVEn獅,NsGzj,home,中信兄弟,4,3,6,0,1
MiNrZ,CPBL-2026-oB,2026,一軍,2026-05-17,例行賽,中信兄弟,RAe8S,away,統一7-ELEVEn獅,3,4,8,0,0
iYUUY,CPBL-2026-oB,2026,一軍,2026-05-16,例行賽,富邦悍將,H0zzP,home,台鋼雄鷹,6,3,13,0,1
iYUUY,CPBL-2026-oB,2026,一軍,2026-05-16,例行賽,台鋼雄鷹,UuZ3x,away,富邦悍將,3,6,13,0,0
OcarC,CPBL-2026-oB,2026,一軍,2026-05-16,例行賽,味全龍,GJ5tu,home,樂天桃猿,3,1,8,1,1
OcarC,CPBL-2026-oB,2026,一軍,2026-05-16,例行賽,樂天桃猿,b7yJt,away,味全龍,1,3,6,0,0
tNRvn,CPBL-2026-oB,2026,一軍,2026-05-16,例行賽,統一7-ELEVEn獅,NsGzj,home,中信兄弟,0,1,7,0,0
tNRvn,CPBL-2026-oB,2026,一軍,2026-05-16,例行賽,中信兄弟,RAe8S,away,統一7-ELEVEn獅,1,0,7,0,1
5VI0o,CPBL-2026-oB,2026,一軍,2026-05-15,例行賽,富邦悍將,H0zzP,home,台鋼雄鷹,3,1,5,0,1
5VI0o,CPBL-2026-oB,2026,一軍,2026-05-15,例行賽,台鋼雄鷹,UuZ3x,away,富邦悍將,1,3,4,0,0
5MVVm,CPBL-2026-oB,2026,一軍,2026-05-15,例行賽,味全龍,GJ5tu,home,樂天桃猿,3,1,7,0,1
5MVVm,CPBL-2026-oB,2026,一軍,2026-05-15,例行賽,樂天桃猿,b7yJt,away,味全龍,1,3,9,0,0
bvKOH,CPBL-2026-oB,2026,一軍,2026-05-15,例行賽,統一7-ELEVEn獅,NsGzj,home,中信兄弟,4,7,7,2,0
bvKOH,CPBL-2026-oB,2026,一軍,2026-05-15,例行賽,中信兄弟,RAe8S,away,統一7-ELEVEn獅,7,4,11,0,1
VxdTV,CPBL-2026-oB,2026,一軍,2026-05-14,例行賽,台鋼雄鷹,UuZ3x,home,樂天桃猿,3,2,11,0,1
VxdTV,CPBL-2026-oB,2026,一軍,2026-05-14,例行賽,樂天桃猿,b7yJt,away,台鋼雄鷹,2,3,6,0,0
cdjBA,CPBL-2026-oB,2026,一軍,2026-05-13,例行賽,台鋼雄鷹,UuZ3x,home,樂天桃猿,1,3,3,2,0
cdjBA,CPBL-2026-oB,2026,一軍,2026-05-13,例行賽,樂天桃猿,b7yJt,away,台鋼雄鷹,3,1,8,0,1
BSRnd,CPBL-2026-oB,2026,一軍,2026-05-13,例行賽,中信兄弟,RAe8S,home,富邦悍將,2,17,11,0,0
BSRnd,CPBL-2026-oB,2026,一軍,2026-05-13,例行賽,富邦悍將,H0zzP,away,中信兄弟,17,2,18,1,1
iZ5KQ,CPBL-2026-oB,2026,一軍,2026-05-13,例行賽,統一7-ELEVEn獅,NsGzj,home,味全龍,2,1,5,0,1
iZ5KQ,CPBL-2026-oB,2026,一軍,2026-05-13,例行賽,味全龍,GJ5tu,away,統一7-ELEVEn獅,1,2,4,1,0
CDc0Y,CPBL-2026-oB,2026,一軍,2026-05-12,例行賽,統一7-ELEVEn獅,NsGzj,home,味全龍,5,3,12,1,1
CDc0Y,CPBL-2026-oB,2026,一軍,2026-05-12,例行賽,味全龍,GJ5tu,away,統一7-ELEVEn獅,3,5,10,3,0
zUJPL,CPBL-2026-oB,2026,一軍,2026-05-12,例行賽,富邦悍將,H0zzP,home,中信兄弟,2,1,4,0,1
zUJPL,CPBL-2026-oB,2026,一軍,2026-05-12,例行賽,中信兄弟,RAe8S,away,富邦悍將,1,2,5,0,0
RShdF,CPBL-2026-oB,2026,一軍,2026-05-10,例行賽,中信兄弟,RAe8S,home,台鋼雄鷹,0,2,6,0,0
RShdF,CPBL-2026-oB,2026,一軍,2026-05-10,例行賽,台鋼雄鷹,UuZ3x,away,中信兄弟,2,0,5,0,1
wHfzA,CPBL-2026-oB,2026,一軍,2026-05-10,例行賽,樂天桃猿,b7yJt,home,統一7-ELEVEn獅,7,2,11,1,1
wHfzA,CPBL-2026-oB,2026,一軍,2026-05-10,例行賽,統一7-ELEVEn獅,NsGzj,away,樂天桃猿,2,7,9,0,0
nIT5J,CPBL-2026-oB,2026,一軍,2026-05-10,例行賽,富邦悍將,H0zzP,home,味全龍,8,7,16,0,1
nIT5J,CPBL-2026-oB,2026,一軍,2026-05-10,例行賽,味全龍,GJ5tu,away,富邦悍將,7,8,13,1,0
kA0ee,CPBL-2026-oB,2026,一軍,2026-05-09,例行賽,中信兄弟,RAe8S,home,台鋼雄鷹,4,2,6,1,1
kA0ee,CPBL-2026-oB,2026,一軍,2026-05-09,例行賽,台鋼雄鷹,UuZ3x,away,中信兄弟,2,4,10,2,0
IO0Ni,CPBL-2026-oB,2026,一軍,2026-05-09,例行賽,樂天桃猿,b7yJt,home,統一7-ELEVEn獅,0,1,7,0,0
IO0Ni,CPBL-2026-oB,2026,一軍,2026-05-09,例行賽,統一7-ELEVEn獅,NsGzj,away,樂天桃猿,1,0,6,0,1
oot60,CPBL-2026-oB,2026,一軍,2026-05-09,例行賽,富邦悍將,H0zzP,home,味全龍,2,8,8,2,0
oot60,CPBL-2026-oB,2026,一軍,2026-05-09,例行賽,味全龍,GJ5tu,away,富邦悍將,8,2,10,0,1
OPVVo,CPBL-2026-oB,2026,一軍,2026-05-08,例行賽,中信兄弟,RAe8S,home,台鋼雄鷹,0,6,8,1,0
OPVVo,CPBL-2026-oB,2026,一軍,2026-05-08,例行賽,台鋼雄鷹,UuZ3x,away,中信兄弟,6,0,7,0,1
Fix82,CPBL-2026-oB,2026,一軍,2026-05-08,例行賽,樂天桃猿,b7yJt,home,統一7-ELEVEn獅,2,1,6,0,1
Fix82,CPBL-2026-oB,2026,一軍,2026-05-08,例行賽,統一7-ELEVEn獅,NsGzj,away,樂天桃猿,1,2,7,2,0
YCpGD,CPBL-2026-oB,2026,一軍,2026-05-08,例行賽,富邦悍將,H0zzP,home,味全龍,2,1,5,1,1
YCpGD,CPBL-2026-oB,2026,一軍,2026-05-08,例行賽,味全龍,GJ5tu,away,富邦悍將,1,2,4,1,0
uo8jw,CPBL-2026-oB,2026,一軍,2026-05-06,例行賽,統一7-ELEVEn獅,NsGzj,home,台鋼雄鷹,4,1,8,0,1
uo8jw,CPBL-2026-oB,2026,一軍,2026-05-06,例行賽,台鋼雄鷹,UuZ3x,away,統一7-ELEVEn獅,1,4,9,1,0
85EP5,CPBL-2026-oB,2026,一軍,2026-05-06,例行賽,味全龍,GJ5tu,home,中信兄弟,0,6,6,0,0
85EP5,CPBL-2026-oB,2026,一軍,2026-05-06,例行賽,中信兄弟,RAe8S,away,味全龍,6,0,13,1,1
bLWyG,CPBL-2026-oB,2026,一軍,2026-05-06,例行賽,富邦悍將,H0zzP,home,樂天桃猿,7,1,12,0,1
bLWyG,CPBL-2026-oB,2026,一軍,2026-05-06,例行賽,樂天桃猿,b7yJt,away,富邦悍將,1,7,9,1,0
60QG7,CPBL-2026-oB,2026,一軍,2026-05-05,例行賽,味全龍,GJ5tu,home,中信兄弟,5,3,8,0,1
60QG7,CPBL-2026-oB,2026,一軍,2026-05-05,例行賽,中信兄弟,RAe8S,away,味全龍,3,5,11,0,0
j4kov,CPBL-2026-oB,2026,一軍,2026-05-03,例行賽,味全龍,GJ5tu,home,富邦悍將,6,4,9,0,1
j4kov,CPBL-2026-oB,2026,一軍,2026-05-03,例行賽,富邦悍將,H0zzP,away,味全龍,4,6,10,1,0
3U75w,CPBL-2026-oB,2026,一軍,2026-05-03,例行賽,統一7-ELEVEn獅,NsGzj,home,樂天桃猿,4,1,5,1,1
3U75w,CPBL-2026-oB,2026,一軍,2026-05-03,例行賽,樂天桃猿,b7yJt,away,統一7-ELEVEn獅,1,4,3,1,0
hwgvG,CPBL-2026-oB,2026,一軍,2026-05-03,例行賽,台鋼雄鷹,UuZ3x,home,中信兄弟,3,2,7,0,1
hwgvG,CPBL-2026-oB,2026,一軍,2026-05-03,例行賽,中信兄弟,RAe8S,away,台鋼雄鷹,2,3,2,0,0
D5FjN,CPBL-2026-oB,2026,一軍,2026-05-02,例行賽,味全龍,GJ5tu,home,富邦悍將,4,5,8,0,0
D5FjN,CPBL-2026-oB,2026,一軍,2026-05-02,例行賽,富邦悍將,H0zzP,away,味全龍,5,4,8,0,1
hak0C,CPBL-2026-oB,2026,一軍,2026-05-02,例行賽,台鋼雄鷹,UuZ3x,home,中信兄弟,2,0,7,0,1
hak0C,CPBL-2026-oB,2026,一軍,2026-05-02,例行賽,中信兄弟,RAe8S,away,台鋼雄鷹,0,2,4,1,0
f5t9t,CPBL-2026-oB,2026,一軍,2026-05-02,例行賽,統一7-ELEVEn獅,NsGzj,home,樂天桃猿,9,2,13,0,1
f5t9t,CPBL-2026-oB,2026,一軍,2026-05-02,例行賽,樂天桃猿,b7yJt,away,統一7-ELEVEn獅,2,9,8,3,0
SgSxl,CPBL-2026-oB,2026,一軍,2026-05-01,例行賽,味全龍,GJ5tu,home,富邦悍將,3,1,5,0,1
SgSxl,CPBL-2026-oB,2026,一軍,2026-05-01,例行賽,富邦悍將,H0zzP,away,味全龍,1,3,7,4,0
OB8x3,CPBL-2026-oB,2026,一軍,2026-05-01,例行賽,台鋼雄鷹,UuZ3x,home,中信兄弟,0,2,9,0,0
OB8x3,CPBL-2026-oB,2026,一軍,2026-05-01,例行賽,中信兄弟,RAe8S,away,台鋼雄鷹,2,0,3,0,1
8wLQU,CPBL-2026-oB,2026,一軍,2026-05-01,例行賽,統一7-ELEVEn獅,NsGzj,home,樂天桃猿,3,0,7,1,1
8wLQU,CPBL-2026-oB,2026,一軍,2026-05-01,例行賽,樂天桃猿,b7yJt,away,統一7-ELEVEn獅,0,3,5,0,0
PTH8b,CPBL-2026-oB,2026,一軍,2026-04-30,例行賽,中信兄弟,RAe8S,home,樂天桃猿,1,3,1,1,0
PTH8b,CPBL-2026-oB,2026,一軍,2026-04-30,例行賽,樂天桃猿,b7yJt,away,中信兄弟,3,1,6,0,1
sbzxH,CPBL-2026-oB,2026,一軍,2026-04-29,例行賽,富邦悍將,H0zzP,home,台鋼雄鷹,1,5,8,0,0
sbzxH,CPBL-2026-oB,2026,一軍,2026-04-29,例行賽,台鋼雄鷹,UuZ3x,away,富邦悍將,5,1,8,1,1
kXJV1,CPBL-2026-oB,2026,一軍,2026-04-29,例行賽,中信兄弟,RAe8S,home,樂天桃猿,2,2,6,1,
kXJV1,CPBL-2026-oB,2026,一軍,2026-04-29,例行賽,樂天桃猿,b7yJt,away,中信兄弟,2,2,7,2,
ZY6hT,CPBL-2026-oB,2026,一軍,2026-04-29,例行賽,味全龍,GJ5tu,home,統一7-ELEVEn獅,1,0,5,2,1
ZY6hT,CPBL-2026-oB,2026,一軍,2026-04-29,例行賽,統一7-ELEVEn獅,NsGzj,away,味全龍,0,1,6,1,0
BlizF,CPBL-2026-oB,2026,一軍,2026-04-28,例行賽,富邦悍將,H0zzP,home,台鋼雄鷹,6,0,10,1,1
BlizF,CPBL-2026-oB,2026,一軍,2026-04-28,例行賽,台鋼雄鷹,UuZ3x,away,富邦悍將,0,6,3,3,0
xX3PE,CPBL-2026-oB,2026,一軍,2026-04-28,例行賽,味全龍,GJ5tu,home,統一7-ELEVEn獅,5,3,9,1,1
xX3PE,CPBL-2026-oB,2026,一軍,2026-04-28,例行賽,統一7-ELEVEn獅,NsGzj,away,味全龍,3,5,7,1,0
ZSXnb,CPBL-2026-oB,2026,一軍,2026-04-26,例行賽,樂天桃猿,b7yJt,home,味全龍,3,2,8,1,1
ZSXnb,CPBL-2026-oB,2026,一軍,2026-04-26,例行賽,味全龍,GJ5tu,away,樂天桃猿,2,3,6,1,0
G6qfU,CPBL-2026-oB,2026,一軍,2026-04-26,例行賽,中信兄弟,RAe8S,home,富邦悍將,5,8,8,0,0
G6qfU,CPBL-2026-oB,2026,一軍,2026-04-26,例行賽,富邦悍將,H0zzP,away,中信兄弟,8,5,9,0,1
t6ETa,CPBL-2026-oB,2026,一軍,2026-04-26,例行賽,統一7-ELEVEn獅,NsGzj,home,台鋼雄鷹,9,5,13,1,1
t6ETa,CPBL-2026-oB,2026,一軍,2026-04-26,例行賽,台鋼雄鷹,UuZ3x,away,統一7-ELEVEn獅,5,9,13,0,0
I8Wp1,CPBL-2026-oB,2026,一軍,2026-04-25,例行賽,樂天桃猿,b7yJt,home,味全龍,1,4,5,0,0
I8Wp1,CPBL-2026-oB,2026,一軍,2026-04-25,例行賽,味全龍,GJ5tu,away,樂天桃猿,4,1,9,0,1
HAtpQ,CPBL-2026-oB,2026,一軍,2026-04-25,例行賽,中信兄弟,RAe8S,home,富邦悍將,1,0,6,0,1
HAtpQ,CPBL-2026-oB,2026,一軍,2026-04-25,例行賽,富邦悍將,H0zzP,away,中信兄弟,0,1,6,0,0
hwrff,CPBL-2026-oB,2026,一軍,2026-04-25,例行賽,統一7-ELEVEn獅,NsGzj,home,台鋼雄鷹,6,4,8,1,1
hwrff,CPBL-2026-oB,2026,一軍,2026-04-25,例行賽,台鋼雄鷹,UuZ3x,away,統一7-ELEVEn獅,4,6,10,0,0
XM40J,CPBL-2026-oB,2026,一軍,2026-04-24,例行賽,統一7-ELEVEn獅,NsGzj,home,台鋼雄鷹,7,6,10,1,1
XM40J,CPBL-2026-oB,2026,一軍,2026-04-24,例行賽,台鋼雄鷹,UuZ3x,away,統一7-ELEVEn獅,6,7,11,1,0
8rLfz,CPBL-2026-oB,2026,一軍,2026-04-23,例行賽,台鋼雄鷹,UuZ3x,home,味全龍,4,3,12,0,1
8rLfz,CPBL-2026-oB,2026,一軍,2026-04-23,例行賽,味全龍,GJ5tu,away,台鋼雄鷹,3,4,9,1,0
bV94m,CPBL-2026-oB,2026,一軍,2026-04-22,例行賽,台鋼雄鷹,UuZ3x,home,味全龍,0,8,3,1,0
bV94m,CPBL-2026-oB,2026,一軍,2026-04-22,例行賽,味全龍,GJ5tu,away,台鋼雄鷹,8,0,13,1,1
PHvdC,CPBL-2026-oB,2026,一軍,2026-04-22,例行賽,樂天桃猿,b7yJt,home,富邦悍將,4,2,10,1,1
PHvdC,CPBL-2026-oB,2026,一軍,2026-04-22,例行賽,富邦悍將,H0zzP,away,樂天桃猿,2,4,6,0,0
Uzdu2,CPBL-2026-oB,2026,一軍,2026-04-22,例行賽,統一7-ELEVEn獅,NsGzj,home,中信兄弟,2,7,5,1,0
Uzdu2,CPBL-2026-oB,2026,一軍,2026-04-22,例行賽,中信兄弟,RAe8S,away,統一7-ELEVEn獅,7,2,8,0,1
GvnuC,CPBL-2026-oB,2026,一軍,2026-04-21,例行賽,樂天桃猿,b7yJt,home,富邦悍將,6,1,11,2,1
GvnuC,CPBL-2026-oB,2026,一軍,2026-04-21,例行賽,富邦悍將,H0zzP,away,樂天桃猿,1,6,3,2,0
NiV53,CPBL-2026-oB,2026,一軍,2026-04-21,例行賽,統一7-ELEVEn獅,NsGzj,home,中信兄弟,0,6,0,0,0
NiV53,CPBL-2026-oB,2026,一軍,2026-04-21,例行賽,中信兄弟,RAe8S,away,統一7-ELEVEn獅,6,0,14,0,1
quPX3,CPBL-2026-oB,2026,一軍,2026-04-19,例行賽,富邦悍將,H0zzP,home,統一7-ELEVEn獅,7,1,9,1,1
quPX3,CPBL-2026-oB,2026,一軍,2026-04-19,例行賽,統一7-ELEVEn獅,NsGzj,away,富邦悍將,1,7,5,1,0
1EqFQ,CPBL-2026-oB,2026,一軍,2026-04-19,例行賽,味全龍,GJ5tu,home,中信兄弟,9,3,7,0,1
1EqFQ,CPBL-2026-oB,2026,一軍,2026-04-19,例行賽,中信兄弟,RAe8S,away,味全龍,3,9,9,1,0
CsksN,CPBL-2026-oB,2026,一軍,2026-04-19,例行賽,台鋼雄鷹,UuZ3x,home,樂天桃猿,5,4,7,1,1
CsksN,CPBL-2026-oB,2026,一軍,2026-04-19,例行賽,樂天桃猿,b7yJt,away,台鋼雄鷹,4,5,10,0,0
JvSwL,CPBL-2026-oB,2026,一軍,2026-04-18,例行賽,味全龍,GJ5tu,home,中信兄弟,8,1,12,1,1
JvSwL,CPBL-2026-oB,2026,一軍,2026-04-18,例行賽,中信兄弟,RAe8S,away,味全龍,1,8,8,0,0
DA5n4,CPBL-2026-oB,2026,一軍,2026-04-18,例行賽,富邦悍將,H0zzP,home,統一7-ELEVEn獅,1,0,3,0,1
DA5n4,CPBL-2026-oB,2026,一軍,2026-04-18,例行賽,統一7-ELEVEn獅,NsGzj,away,富邦悍將,0,1,7,1,0
Hob1Y,CPBL-2026-oB,2026,一軍,2026-04-18,例行賽,台鋼雄鷹,UuZ3x,home,樂天桃猿,6,1,9,1,1
Hob1Y,CPBL-2026-oB,2026,一軍,2026-04-18,例行賽,樂天桃猿,b7yJt,away,台鋼雄鷹,1,6,6,1,0
vxM9b,CPBL-2026-oB,2026,一軍,2026-04-17,例行賽,味全龍,GJ5tu,home,中信兄弟,3,5,7,1,0
vxM9b,CPBL-2026-oB,2026,一軍,2026-04-17,例行賽,中信兄弟,RAe8S,away,味全龍,5,3,9,0,1
L0jYz,CPBL-2026-oB,2026,一軍,2026-04-17,例行賽,富邦悍將,H0zzP,home,統一7-ELEVEn獅,5,9,8,2,0
L0jYz,CPBL-2026-oB,2026,一軍,2026-04-17,例行賽,統一7-ELEVEn獅,NsGzj,away,富邦悍將,9,5,16,0,1
Hc6cp,CPBL-2026-oB,2026,一軍,2026-04-17,例行賽,台鋼雄鷹,UuZ3x,home,樂天桃猿,3,6,7,1,0
Hc6cp,CPBL-2026-oB,2026,一軍,2026-04-17,例行賽,樂天桃猿,b7yJt,away,台鋼雄鷹,6,3,11,1,1
LODD3,CPBL-2026-oB,2026,一軍,2026-04-16,例行賽,樂天桃猿,b7yJt,home,統一7-ELEVEn獅,3,7,7,2,0
LODD3,CPBL-2026-oB,2026,一軍,2026-04-16,例行賽,統一7-ELEVEn獅,NsGzj,away,樂天桃猿,7,3,12,0,1
AuQX3,CPBL-2026-oB,2026,一軍,2026-04-15,例行賽,樂天桃猿,b7yJt,home,統一7-ELEVEn獅,1,5,6,1,0
AuQX3,CPBL-2026-oB,2026,一軍,2026-04-15,例行賽,統一7-ELEVEn獅,NsGzj,away,樂天桃猿,5,1,8,0,1
vACHU,CPBL-2026-oB,2026,一軍,2026-04-15,例行賽,中信兄弟,RAe8S,home,台鋼雄鷹,0,4,6,0,0
vACHU,CPBL-2026-oB,2026,一軍,2026-04-15,例行賽,台鋼雄鷹,UuZ3x,away,中信兄弟,4,0,8,0,1
i0Ttv,CPBL-2026-oB,2026,一軍,2026-04-15,例行賽,富邦悍將,H0zzP,home,味全龍,0,1,9,1,0
i0Ttv,CPBL-2026-oB,2026,一軍,2026-04-15,例行賽,味全龍,GJ5tu,away,富邦悍將,1,0,8,0,1
i1B9E,CPBL-2026-oB,2026,一軍,2026-04-14,例行賽,中信兄弟,RAe8S,home,台鋼雄鷹,4,8,5,1,0
i1B9E,CPBL-2026-oB,2026,一軍,2026-04-14,例行賽,台鋼雄鷹,UuZ3x,away,中信兄弟,8,4,13,0,1
k2RmU,CPBL-2026-oB,2026,一軍,2026-04-14,例行賽,富邦悍將,H0zzP,home,味全龍,4,3,7,1,1
k2RmU,CPBL-2026-oB,2026,一軍,2026-04-14,例行賽,味全龍,GJ5tu,away,富邦悍將,3,4,9,0,0
SUa5j,CPBL-2026-oB,2026,一軍,2026-04-12,例行賽,樂天桃猿,b7yJt,home,中信兄弟,4,14,10,2,0
SUa5j,CPBL-2026-oB,2026,一軍,2026-04-12,例行賽,中信兄弟,RAe8S,away,樂天桃猿,14,4,19,0,1
uQS6I,CPBL-2026-oB,2026,一軍,2026-04-12,例行賽,統一7-ELEVEn獅,NsGzj,home,味全龍,2,4,6,0,0
uQS6I,CPBL-2026-oB,2026,一軍,2026-04-12,例行賽,味全龍,GJ5tu,away,統一7-ELEVEn獅,4,2,6,0,1
bN1Bu,CPBL-2026-oB,2026,一軍,2026-04-12,例行賽,台鋼雄鷹,UuZ3x,home,富邦悍將,12,5,17,0,1
bN1Bu,CPBL-2026-oB,2026,一軍,2026-04-12,例行賽,富邦悍將,H0zzP,away,台鋼雄鷹,5,12,10,1,0
SIHBH,CPBL-2026-oB,2026,一軍,2026-04-11,例行賽,樂天桃猿,b7yJt,home,中信兄弟,2,1,5,0,1
SIHBH,CPBL-2026-oB,2026,一軍,2026-04-11,例行賽,中信兄弟,RAe8S,away,樂天桃猿,1,2,7,0,0
0RAOJ,CPBL-2026-oB,2026,一軍,2026-04-11,例行賽,統一7-ELEVEn獅,NsGzj,home,味全龍,0,8,8,1,0
0RAOJ,CPBL-2026-oB,2026,一軍,2026-04-11,例行賽,味全龍,GJ5tu,away,統一7-ELEVEn獅,8,0,15,0,1
Y9P3F,CPBL-2026-oB,2026,一軍,2026-04-11,例行賽,台鋼雄鷹,UuZ3x,home,富邦悍將,12,0,14,0,1
Y9P3F,CPBL-2026-oB,2026,一軍,2026-04-11,例行賽,富邦悍將,H0zzP,away,台鋼雄鷹,0,12,5,1,0
OzPYD,CPBL-2026-oB,2026,一軍,2026-04-10,例行賽,樂天桃猿,b7yJt,home,中信兄弟,4,2,7,1,1
OzPYD,CPBL-2026-oB,2026,一軍,2026-04-10,例行賽,中信兄弟,RAe8S,away,樂天桃猿,2,4,7,1,0
cDtrA,CPBL-2026-oB,2026,一軍,2026-04-10,例行賽,統一7-ELEVEn獅,NsGzj,home,味全龍,2,4,6,0,0
cDtrA,CPBL-2026-oB,2026,一軍,2026-04-10,例行賽,味全龍,GJ5tu,away,統一7-ELEVEn獅,4,2,7,1,1
ft7wR,CPBL-2026-oB,2026,一軍,2026-04-10,例行賽,台鋼雄鷹,UuZ3x,home,富邦悍將,2,6,9,1,0
ft7wR,CPBL-2026-oB,2026,一軍,2026-04-10,例行賽,富邦悍將,H0zzP,away,台鋼雄鷹,6,2,11,0,1
KMMG8,CPBL-2026-oB,2026,一軍,2026-04-07,例行賽,台鋼雄鷹,UuZ3x,home,統一7-ELEVEn獅,1,1,5,1,
KMMG8,CPBL-2026-oB,2026,一軍,2026-04-07,例行賽,統一7-ELEVEn獅,NsGzj,away,台鋼雄鷹,1,1,5,0,
cpCIe,CPBL-2026-oB,2026,一軍,2026-04-06,例行賽,富邦悍將,H0zzP,home,中信兄弟,5,4,9,1,1
cpCIe,CPBL-2026-oB,2026,一軍,2026-04-06,例行賽,中信兄弟,RAe8S,away,富邦悍將,4,5,13,0,0
J5kRG,CPBL-2026-oB,2026,一軍,2026-04-06,例行賽,味全龍,GJ5tu,home,樂天桃猿,0,1,5,2,0
J5kRG,CPBL-2026-oB,2026,一軍,2026-04-06,例行賽,樂天桃猿,b7yJt,away,味全龍,1,0,6,0,1
18f9q,CPBL-2026-oB,2026,一軍,2026-04-06,例行賽,台鋼雄鷹,UuZ3x,home,統一7-ELEVEn獅,7,4,7,1,1
18f9q,CPBL-2026-oB,2026,一軍,2026-04-06,例行賽,統一7-ELEVEn獅,NsGzj,away,台鋼雄鷹,4,7,6,1,0
T8sYv,CPBL-2026-oB,2026,一軍,2026-04-05,例行賽,富邦悍將,H0zzP,home,樂天桃猿,1,5,6,0,0
T8sYv,CPBL-2026-oB,2026,一軍,2026-04-05,例行賽,樂天桃猿,b7yJt,away,富邦悍將,5,1,9,0,1
54qs5,CPBL-2026-oB,2026,一軍,2026-04-05,例行賽,中信兄弟,RAe8S,home,統一7-ELEVEn獅,4,9,11,0,0
54qs5,CPBL-2026-oB,2026,一軍,2026-04-05,例行賽,統一7-ELEVEn獅,NsGzj,away,中信兄弟,9,4,12,0,1
VmgSH,CPBL-2026-oB,2026,一軍,2026-04-05,例行賽,味全龍,GJ5tu,home,台鋼雄鷹,2,1,5,0,1
VmgSH,CPBL-2026-oB,2026,一軍,2026-04-05,例行賽,台鋼雄鷹,UuZ3x,away,味全龍,1,2,4,0,0
fJDTg,CPBL-2026-oB,2026,一軍,2026-04-04,例行賽,味全龍,GJ5tu,home,台鋼雄鷹,6,7,9,1,0
fJDTg,CPBL-2026-oB,2026,一軍,2026-04-04,例行賽,台鋼雄鷹,UuZ3x,away,味全龍,7,6,11,0,1
rk0EJ,CPBL-2026-oB,2026,一軍,2026-04-03,例行賽,味全龍,GJ5tu,home,台鋼雄鷹,5,4,10,2,1
rk0EJ,CPBL-2026-oB,2026,一軍,2026-04-03,例行賽,台鋼雄鷹,UuZ3x,away,味全龍,4,5,6,0,0
gSqiw,CPBL-2026-oB,2026,一軍,2026-04-03,例行賽,富邦悍將,H0zzP,home,樂天桃猿,3,2,7,2,1
gSqiw,CPBL-2026-oB,2026,一軍,2026-04-03,例行賽,樂天桃猿,b7yJt,away,富邦悍將,2,3,4,0,0
pWzi4,CPBL-2026-oB,2026,一軍,2026-04-03,例行賽,中信兄弟,RAe8S,home,統一7-ELEVEn獅,2,6,3,0,0
pWzi4,CPBL-2026-oB,2026,一軍,2026-04-03,例行賽,統一7-ELEVEn獅,NsGzj,away,中信兄弟,6,2,12,1,1
F5ntQ,CPBL-2026-oB,2026,一軍,2026-04-01,例行賽,統一7-ELEVEn獅,NsGzj,home,富邦悍將,4,2,8,0,1
F5ntQ,CPBL-2026-oB,2026,一軍,2026-04-01,例行賽,富邦悍將,H0zzP,away,統一7-ELEVEn獅,2,4,6,1,0
X1Dsr,CPBL-2026-oB,2026,一軍,2026-04-01,例行賽,樂天桃猿,b7yJt,home,台鋼雄鷹,1,6,8,0,0
X1Dsr,CPBL-2026-oB,2026,一軍,2026-04-01,例行賽,台鋼雄鷹,UuZ3x,away,樂天桃猿,6,1,10,1,1
jlpHu,CPBL-2026-oB,2026,一軍,2026-04-01,例行賽,中信兄弟,RAe8S,home,味全龍,2,8,6,0,0
